Link ID; Channel ID; Line; time tag; Data 
  1; 16;  1;0x281e329cb5;0x521a7e2f3c3e4b02c5be8aa364327e57L
  1; 16;  2;0x281e329f49;0xbcbcbcbc3c3a62b8b13a11c1d8cc707cL
  1; 16;  3;0x281e329f85;0xd8cc707c3c3a62b8bd3a1b42f93c523dL
  1; 16;  4;0x281e329fc1;0xf93c523d3c3a62b8b03a1d28c0dc7a7eL
  1; 16;  5;0x281e329ffd;0xc0dc7a7e3c3e3771dd7a0ba97b6effffL
  1; 16;  6;0x281e32a039;0x7b6effff3c3a62b8b03a1e9998115150L
  1; 16;  7;0x281e32a075;0x981151503c3e62bcb03a4aa4ec717a21L
  1; 16;  8;0x281e32a0b1;0xec717a213c3e62bcb03a4aa5240d7e22L
  1; 16;  9;0x281e32a0ed;0x240d7e223c3e0130b03a0aa8e8326d23L
  1; 16; 10;0x281e32a129;0xe8326d233c3a62bcb03a4bf510795b44L
  1; 16; 11;0x281e32a165;0x10795b443c3a62bcb03a5c43dc837c85L
  1; 16; 12;0x281e32a1a1;0xdc837c853c3a62bcb03a611554307cf6L
  1; 16; 13;0x281e32a1dd;0x54307cf63c3a62bcb03a614534287d97L
  1; 16; 14;0x281e32a219;0x34287d973c3e62b4c239ca9230157d88L
  1; 16; 15;0x281e32a255;0x30157d883c3e62b4c339ca931c667a39L
  1; 16; 16;0x281e32a291;0x1c667a393c3e62b4c739ca934425791aL
  1; 16; 17;0x281e32a381;0xbcbcbcbc3c1e733cd04263a0a48f7cb3L
  1; 16; 18;0x281e32a561;0xbcbcbcbc3c3e7bbaffca3b63183a3d5dL
  1; 16; 19;0x281e32a59d;0x183a3d5d3c067cbf31da7bb9ab70ffefL
  1; 16; 20;0x281e32a5d9;0xab70ffef3c3a7bbef0ca71f3d4776ea5L
  1; 16; 21;0x281e32a615;0xd4776ea53c3a7bbef0ca6f455c267616L
  1; 16; 22;0x281e32a651;0x5c2676163c3a7bbef0ca79f474537d47L
  1; 16; 23;0x281e32a68d;0x74537d473c3e7bb703c9e390381f7c58L
  1; 16; 24;0x281e32a6c9;0x381f7c583c3e7bb704c9e3934c4c6e89L
  1; 16; 25;0x281e32a705;0x4c4c6e893c3e7bb708c9e3934025742aL
  1; 16; 26;0x281e32a741;0x4025742a3c3e7bb706c9e393480a56dbL
  1; 16; 27;0x281e32a77d;0x480a56db3c3e7bbaf1ca23a24e06684cL
  1; 16; 28;0x281e32a7b9;0x4e06684c3c3a7bbaf0ca38d8e8d07abeL
  1; 16; 29;0x281e32a7f5;0xe8d07abe3c3a7bbef0ca68f448307170L
  1; 16; 30;0x281e32a831;0x483071703c3a7bbef0ca6813ec7c7951L
  1; 16; 31;0x281e32a86d;0xec7c79513c3a7bbef0ca78f3f43d7e42L
  1; 16; 32;0x281e32a8a9;0xf43d7e423c3e7bbaf1ca34202d646443L
  1; 16; 33;0x281e32a8e5;0x2d6464433c3e7bbaffca3b63251d2f9dL
  1; 16; 34;0x281e32a921;0x251d2f9d3c067cbf31da7bb94a1a7e2fL
  1; 16; 35;0x281e32abb5;0xbcbcbcbc3c3a94b9315a0ba2185e674cL
  1; 16; 36;0x281e32abf1;0x185e674c3c3a94b93d5a3f424c4e54fdL
