Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x6dc4035c60;0xbcbcbcbc3c000008020f1f172db5ffdcL
  1; 15;  2;0x6dc4035c9c;0x2db5ffdc3c000008020f1f567db4ffddL
  1; 15;  3;0x6dc4035cd8;0x7db4ffdd3c000008020f1f9685aeffdeL
  1; 15;  4;0x6dc4035d14;0x85aeffde3c000008020f1fd6a5bdffdfL
  1; 15;  5;0x6dc4035d50;0xa5bdffdf3c000008020f0816a5a7fff0L
  1; 15;  6;0x6dc4035d8c;0xa5a7fff03c000008020f0856c1befff1L
  1; 15;  7;0x6dc4035dc8;0xc1befff13c000008020f0896e5c0ffc2L
  1; 15;  8;0x6dc4035e04;0xe5c0ffc23c000008020f08d6ddb8ffc3L
  1; 15;  9;0x6dc4035e40;0xddb8ffc33c000008020f09171de2ffc4L
  1; 15; 10;0x6dc4035e7c;0x1de2ffc43c000008020f095685d7ffc5L
  1; 15; 11;0x6dc4035eb8;0x85d7ffc53c000008020f099725d4ffc6L
  1; 15; 12;0x6dc4035ef4;0x25d4ffc63c000008020f1dd64da7ffd7L
  1; 15; 13;0x6dc4035f30;0x4da7ffd73c000008020f1e1715b1ffd8L
  1; 15; 14;0x6dc4035f6c;0x15b1ffd83c000008020f1e561dccffd9L
  1; 15; 15;0x6dc4035fa8;0x1dccffd93c000008020f1e96dddcffdaL
  1; 15; 16;0x6dc4045c50;0xbcbcbcbc3c000008020f2f173dbcffccL
  1; 15; 17;0x6dc4045c8c;0x3dbcffcc3c000008020f2f56a9b2ffcdL
  1; 15; 18;0x6dc4045cc8;0xa9b2ffcd3c000008020f2f96a5b6ffceL
  1; 15; 19;0x6dc4045d04;0xa5b6ffce3c000008020f2fd6c9bcffcfL
  1; 15; 20;0x6dc4045d40;0xc9bcffcf3c000008020f2c16e1b7ffe0L
  1; 15; 21;0x6dc4045d7c;0xe1b7ffe03c000008020f2c56f9c7ffe1L
  1; 15; 22;0x6dc4045db8;0xf9c7ffe13c000008020f2c9719c7fff2L
  1; 15; 23;0x6dc4045df4;0x19c7fff23c000008020f2cd6e5c0fff3L
  1; 15; 24;0x6dc4045e30;0xe5c0fff33c000008020f2d1729ebfff4L
  1; 15; 25;0x6dc4045e6c;0x29ebfff43c000008020f2d5691e1fff5L
  1; 15; 26;0x6dc4045ea8;0x91e1fff53c000008020f2d9749dbfff6L
  1; 15; 27;0x6dc4045ee4;0x49dbfff63c000008020f2dd659aeffc7L
  1; 15; 28;0x6dc4045f20;0x59aeffc73c000008020f2e1729b4ffc8L
  1; 15; 29;0x6dc4045f5c;0x29b4ffc83c000008020f2e5625cbffc9L
  1; 15; 30;0x6dc4045f98;0x25cbffc93c000008020f2e9701dcffcaL
  1; 15; 31;0x6dc4055c40;0xbcbcbcbc3c000008020f3f1731bdfffcL
  1; 15; 32;0x6dc4055c7c;0x31bdfffc3c000008020f3f568db2fffdL
  1; 15; 33;0x6dc4055cb8;0x8db2fffd3c000008020f3f96adb2fffeL
  1; 15; 34;0x6dc4055cf4;0xadb2fffe3c000008020f3fd6c5baffffL
  1; 15; 35;0x6dc4055d30;0xc5baffff3c000008020f3c16c9baffd0L
  1; 15; 36;0x6dc4055d6c;0xc9baffd03c000008020f3c5709ceffd1L
  1; 15; 37;0x6dc4055da8;0x9ceffd13c000008020f3c9719c8ffe2L
  1; 15; 38;0x6dc4055de4;0x19c8ffe23c000008020f3cd6edbeffe3L
  1; 15; 39;0x6dc4055e20;0xedbeffe33c000008020f3d1729eeffe4L
  1; 15; 40;0x6dc4055e5c;0x29eeffe43c000008020f3d569de1ffe5L
  1; 15; 41;0x6dc4055e98;0x9de1ffe53c000008020f3d9759e0ffe6L
  1; 15; 42;0x6dc4055ed4;0x59e0ffe63c000008020f3dd64dacfff7L
  1; 15; 43;0x6dc4055f10;0x4dacfff73c000008020f3e1719b8fff8L
  1; 15; 44;0x6dc4055f4c;0x19b8fff83c000008020f3e5605cdfff9L
  1; 15; 45;0x6dc4055f88;0x5cdfff93c000008020f3e96edd9fffaL
  1; 15; 46;0x6dc4065c30;0xbcbcbcbc3c000008020f071739b6ffdcL
  1; 15; 47;0x6dc4065c6c;0x39b6ffdc3c000008020f075691b6ffddL
  1; 15; 48;0x6dc4065ca8;0x91b6ffdd3c000008020f079695b0ffdeL
  1; 15; 49;0x6dc4065ce4;0x95b0ffde3c000008020f07d6adbfffdfL
  1; 15; 50;0x6dc4065d20;0xadbfffdf3c000008020f0416c5b0fff0L
  1; 15; 51;0x6dc4065d5c;0xc5b0fff03c000008020f0456edc8fff1L
  1; 15; 52;0x6dc4065d98;0xedc8fff13c000008020f049709caffc2L
  1; 15; 53;0x6dc4065dd4;0x9caffc23c000008020f04d705c2ffc3L
  1; 15; 54;0x6dc4065e10;0x5c2ffc33c000008020f051741eaffc4L
  1; 15; 55;0x6dc4065e4c;0x41eaffc43c000008020f0556a9deffc5L
  1; 15; 56;0x6dc4065e88;0xa9deffc53c000008020f059755ddffc6L
  1; 15; 57;0x6dc4065ec4;0x55ddffc63c000008020f05d651a8ffd7L
  1; 15; 58;0x6dc4065f00;0x51a8ffd73c000008020f06171db5ffd8L
  1; 15; 59;0x6dc4065f3c;0x1db5ffd83c000008020f06562dcdffd9L
  1; 15; 60;0x6dc4065f78;0x2dcdffd93c000008020f0696dde0ffdaL
  1; 15; 61;0x6dc4075c5c;0xbcbcbcbc3c000008020f2b1735bbffccL
  1; 15; 62;0x6dc4075c98;0x35bbffcc3c000008020f2b5699b0ffcdL
  1; 15; 63;0x6dc4075cd4;0x99b0ffcd3c000008020f2b969db2ffceL
  1; 15; 64;0x6dc4075d10;0x9db2ffce3c000008020f2bd6bdb9ffcfL
  1; 15; 65;0x6dc4075d4c;0xbdb9ffcf3c000008020f2816d5b4ffe0L
  1; 15; 66;0x6dc4075d88;0xd5b4ffe03c000008020f2856f1c5ffe1L
  1; 15; 67;0x6dc4075dc4;0xf1c5ffe13c000008020f289715c3fff2L
  1; 15; 68;0x6dc4075e00;0x15c3fff23c000008020f28d6ddbbfff3L
  1; 15; 69;0x6dc4075e3c;0xddbbfff33c000008020f291721e8fff4L
  1; 15; 70;0x6dc4075e78;0x21e8fff43c000008020f295689dffff5L
  1; 15; 71;0x6dc4075eb4;0x89dffff53c000008020f299741d9fff6L
  1; 15; 72;0x6dc4075ef0;0x41d9fff63c000008020f29d649acffc7L
  1; 15; 73;0x6dc4075f2c;0x49acffc73c000008020f2a1719b3ffc8L
  1; 15; 74;0x6dc4075f68;0x19b3ffc83c000008020f2a561dc8ffc9L
  1; 15; 75;0x6dc4075fa4;0x1dc8ffc93c000008020f2a96f9d9ffcaL
  1; 15; 76;0x6dc4085c4c;0xbcbcbcbc3c000008020f3b172db9fffcL
  1; 15; 77;0x6dc4085c88;0x2db9fffc3c000008020f3b567daffffdL
  1; 15; 78;0x6dc4085cc4;0x7daffffd3c000008020f3b969daefffeL
  1; 15; 79;0x6dc4085d00;0x9daefffe3c000008020f3bd6b9b8ffffL
  1; 15; 80;0x6dc4085d3c;0xb9b8ffff3c000008020f3816c1b6ffd0L
  1; 15; 81;0x6dc4085d78;0xc1b6ffd03c000008020f3856f9c9ffd1L
  1; 15; 82;0x6dc4085db4;0xf9c9ffd13c000008020f389711c5ffe2L
  1; 15; 83;0x6dc4085df0;0x11c5ffe23c000008020f38d6ddbaffe3L
  1; 15; 84;0x6dc4085e2c;0xddbaffe33c000008020f39171decffe4L
  1; 15; 85;0x6dc4085e68;0x1decffe43c000008020f39568ddeffe5L
  1; 15; 86;0x6dc4085ea4;0x8ddeffe53c000008020f399755ddffe6L
  1; 15; 87;0x6dc4085ee0;0x55ddffe63c000008020f39d645aafff7L
  1; 15; 88;0x6dc4085f1c;0x45aafff73c000008020f3a1709b4fff8L
