Link ID; Channel ID; Line; Data 
  1; 15;  1;0x3c000008020fdf176128ff23L
  1; 15;  2;0x3c000008020fdfa94e3cff3dL
  1; 15;  3;0x3c000008020fdf892a3aff3eL
  1; 15;  4;0x3c000008020fdf371230ff3fL
  1; 15;  5;0x3c000008020fc3170e36ff30L
  1; 15;  6;0x3c000008020fc3b7c623ff2eL
  1; 15;  7;0x3c000008020fc397b229ffe2L
  1; 15;  8;0x3c000008020fc337d231fffcL
  1; 15;  9;0x3c000008020fdd1772f8ffe4L
  1; 15; 10;0x3c000008020fdda926f4fffaL
  1; 15; 11;0x3c000008020fdd979af6fff9L
  1; 15; 12;0x3c000008020fdd294145ff37L
  1; 15; 13;0x3c000008020fde17bd39ff38L
  1; 15; 14;0x3c000008020fdea98123ff26L
  1; 15; 15;0x3c000008020fde97ddf3ff25L
  1; 15; 16;0x3c000008020f07177634ffe3L
  1; 15; 17;0x3c000008020f07a9365ffffdL
  1; 15; 18;0x3c000008020f0789e624fffeL
  1; 15; 19;0x3c000008020f07370133ffffL
  1; 15; 20;0x3c000008020f04171d22fff0L
  1; 15; 21;0x3c000008020f04b7ca25ffeeL
  1; 15; 22;0x3c000008020f0497b225ff22L
  1; 15; 23;0x3c000008020f0437ae2cff3cL
  1; 15; 24;0x3c000008020f1a1796f8ff24L
  1; 15; 25;0x3c000008020f1aa9eaf4ff3aL
  1; 15; 26;0x3c000008020f1a978ef4ff39L
  1; 15; 27;0x3c000008020f1a29865ffff7L
  1; 15; 28;0x3c000008020f1917bd36fff8L
  1; 15; 29;0x3c000008020f19a9ae38ffe6L
  1; 15; 30;0x3c000008020f1997a1e8ffe5L
  1; 15; 31;0x3c000008020fd417bd32fff3L
  1; 15; 32;0x3c000008020fd4a93d3cfff2L
  1; 15; 33;0x3c000008020fd489e635fff1L
  1; 15; 34;0x3c000008020fd429e633ffefL
  1; 15; 35;0x3c000008020fc817da35ffe0L
  1; 15; 36;0x3c000008020fc8b7dd26ffe1L
  1; 15; 37;0x3c000008020fc897aa2affedL
  1; 15; 38;0x3c000008020fc837da2effecL
  1; 15; 39;0x3c000008020fd6176ae9ffebL
  1; 15; 40;0x3c000008020fd6a93df4ffeaL
  1; 15; 41;0x3c000008020fd6979ae8ffe9L
  1; 15; 42;0x3c000008020fd6299d5dffe7L
  1; 15; 43;0x3c000008020fd517a634ffe8L
  1; 15; 44;0x3c000008020fd5a96a26fff6L
  1; 15; 45;0x3c000008020fd597baf2fff5L
  1; 15; 46;0x3c000008020fdb177a36ff23L
  1; 15; 47;0x3c000008020fdba92e3aff3dL
  1; 15; 48;0x3c000008020fdb89fa24ff3eL
  1; 15; 49;0x3c000008020fdb29e62dff3fL
  1; 15; 50;0x3c000008020fd817163aff30L
  1; 15; 51;0x3c000008020fd8b7ca23ff2eL
  1; 15; 52;0x3c000008020fd897b629ffe2L
  1; 15; 53;0x3c000008020fd837c132fffcL
  1; 15; 54;0x3c000008020fc6176ee6ffe4L
  1; 15; 55;0x3c000008020fc6a926f5fffaL
  1; 15; 56;0x3c000008020fc69796f6fff9L
  1; 15; 57;0x3c000008020fc6294145ff37L
  1; 15; 58;0x3c000008020fc5176127ff38L
  1; 15; 59;0x3c000008020fc5a9663bff26L
  1; 15; 60;0x3c000008020fc597caf5ff25L
  1; 15; 61;0x3c000008020f1c177234ffe3L
  1; 15; 62;0x3c000008020f1ca92e20fffdL
  1; 15; 63;0x3c000008020f1c89ea3cfffeL
