Link ID; Channel ID; Line; Data 
  1; 15;  1;0xbcbcbcbc3c3e2008020f0196257affccL
  1; 15;  2;0x257affcc3c3e2008020f01956975ffcdL
  1; 15;  3;0x6975ffcd3c3e2008020f0195b972ffceL
  1; 15;  4;0xb972ffce3c3e2008020f01955d83ffcfL
  1; 15;  5;0x5d83ffcf3c3e2008020f0195a167ffc0L
  1; 15;  6;0xa167ffc03c3e2008020f0195ad85ffc1L
  1; 15;  7;0xad85ffc13c3e2008020f0195ad8dffc2L
  1; 15;  8;0xad8dffc23c3e2008020f0195dd6dffc3L
  1; 15;  9;0xdd6dffc33c3e2008020f019615a7ffc4L
  1; 15; 10;0x15a7ffc43c3e2008020f019579a1ffc5L
  1; 15; 11;0x79a1ffc53c3e2008020f01962591ffc6L
  1; 15; 12;0x2591ffc63c3e2008020f01952169ffc7L
  1; 15; 13;0x2169ffc73c3e2008020f0195fd66ffc8L
  1; 15; 14;0xfd66ffc83c3e2008020f0195018fffc9L
  1; 15; 15;0x18fffc93c3e2008020f01960197ffcaL
  1; 15; 16;0xbcbcbcbc3c3e4008020f21962575ffdcL
  1; 15; 17;0x2575ffdc3c3e4008020f21956578ffddL
  1; 15; 18;0x6578ffdd3c3e4008020f2195b571ffdeL
  1; 15; 19;0xb571ffde3c3e4008020f2195498affdfL
  1; 15; 20;0x498affdf3c3e4008020f2195a568ffd0L
  1; 15; 21;0xa568ffd03c3e4008020f21958d89ffd1L
  1; 15; 22;0x8d89ffd13c3e4008020f2195cd8cffd2L
  1; 15; 23;0xcd8cffd23c3e4008020f2195d16affd3L
  1; 15; 24;0xd16affd33c3e4008020f219609abffd4L
  1; 15; 25;0x9abffd43c3e4008020f219589a5ffd5L
  1; 15; 26;0x89a5ffd53c3e4008020f21961993ffd6L
  1; 15; 27;0x1993ffd63c3e4008020f21952966ffd7L
  1; 15; 28;0x2966ffd73c3e4008020f21960567ffd8L
  1; 15; 29;0x567ffd83c3e4008020f21951192ffd9L
