Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x2cfec102777;0xbcbcbcbc3c3e6008020f01958955ffecL
  1; 15;  2;0x2cfec1027b3;0x8955ffec3c3e6008020f0194dd53ffedL
  1; 15;  3;0x2cfec1027ef;0xdd53ffed3c3e6008020f01953156ffeeL
  1; 15;  4;0x2cfec10282b;0x3156ffee3c3e6008020f0194d15dffefL
  1; 15;  5;0x2cfec102867;0xd15dffef3c3e6008020f01953945ffe0L
  1; 15;  6;0x2cfec1028a3;0x3945ffe03c3e6008020f0195195fffe1L
  1; 15;  7;0x2cfec1028df;0x195fffe13c3e6008020f01953d65ffe2L
  1; 15;  8;0x2cfec10291b;0x3d65ffe23c3e6008020f01953547ffe3L
  1; 15;  9;0x2cfec102957;0x3547ffe33c3e6008020f01956d8bffe4L
  1; 15; 10;0x2cfec102993;0x6d8bffe43c3e6008020f0194d180ffe5L
  1; 15; 11;0x2cfec1029cf;0xd180ffe53c3e6008020f01959970ffe6L
  1; 15; 12;0x2cfec102a0b;0x9970ffe63c3e6008020f01948d40ffe7L
  1; 15; 13;0x2cfec102a47;0x8d40ffe73c3e6008020f0195754cffe8L
  1; 15; 14;0x2cfec102a83;0x754cffe83c3e6008020f0194796dffe9L
  1; 15; 15;0x2cfec102abf;0x796dffe93c3e6008020f0195697effeaL
  1; 15; 16;0x2cfec102f6f;0xbcbcbcbc3c3e8008020f21959d55fffcL
  1; 15; 17;0x2cfec102fab;0x9d55fffc3c3e8008020f2194d94ffffdL
  1; 15; 18;0x2cfec102fe7;0xd94ffffd3c3e8008020f2195354efffeL
  1; 15; 19;0x2cfec103023;0x354efffe3c3e8008020f2194e160ffffL
  1; 15; 20;0x2cfec10305f;0xe160ffff3c3e8008020f21952d40fff0L
  1; 15; 21;0x2cfec10309b;0x2d40fff03c3e8008020f21950d64fff1L
  1; 15; 22;0x2cfec1030d7;0xd64fff13c3e8008020f21954966fff2L
  1; 15; 23;0x2cfec103113;0x4966fff23c3e8008020f2195354afff3L
  1; 15; 24;0x2cfec10314f;0x354afff33c3e8008020f21958183fff4L
  1; 15; 25;0x2cfec10318b;0x8183fff43c3e8008020f2194d982fff5L
  1; 15; 26;0x2cfec1031c7;0xd982fff53c3e8008020f2195896ffff6L
  1; 15; 27;0x2cfec103203;0x896ffff63c3e8008020f21949944fff7L
  1; 15; 28;0x2cfec10323f;0x9944fff73c3e8008020f2195754dfff8L
  1; 15; 29;0x2cfec10327b;0x754dfff83c3e8008020f2194696efff9L
  1; 15; 30;0x2cfec1032b7;0x696efff93c3e8008020f21956978fffaL
  1; 15; 31;0x2cfec103767;0xbcbcbcbc3c3ea008020f0195a156ffccL
  1; 15; 32;0x2cfec1037a3;0xa156ffcc3c3ea008020f0194ed52ffcdL
  1; 15; 33;0x2cfec1037df;0xed52ffcd3c3ea008020f01952552ffceL
  1; 15; 34;0x2cfec10381b;0x2552ffce3c3ea008020f0194e55effcfL
  1; 15; 35;0x2cfec103857;0xe55effcf3c3ea008020f01952946ffc0L
  1; 15; 36;0x2cfec103893;0x2946ffc03c3ea008020f01952d62ffc1L
  1; 15; 37;0x2cfec1038cf;0x2d62ffc13c3ea008020f01953169ffc2L
  1; 15; 38;0x2cfec10390b;0x3169ffc23c3ea008020f0195594cffc3L
  1; 15; 39;0x2cfec103947;0x594cffc33c3ea008020f01958d84ffc4L
  1; 15; 40;0x2cfec103983;0x8d84ffc43c3ea008020f0194ed82ffc5L
  1; 15; 41;0x2cfec1039bf;0xed82ffc53c3ea008020f01959970ffc6L
  1; 15; 42;0x2cfec1039fb;0x9970ffc63c3ea008020f01949944ffc7L
  1; 15; 43;0x2cfec103a37;0x9944ffc73c3ea008020f01958546ffc8L
  1; 15; 44;0x2cfec103a73;0x8546ffc83c3ea008020f0194856cffc9L
  1; 15; 45;0x2cfec103aaf;0x856cffc93c3ea008020f0195757affcaL
  1; 15; 46;0x2cfec103f5f;0xbcbcbcbc3c3ec008020f2195a154ffdcL
  1; 15; 47;0x2cfec103f9b;0xa154ffdc3c3ec008020f2194e558ffddL
  1; 15; 48;0x2cfec103fd7;0xe558ffdd3c3ec008020f2195214effdeL
  1; 15; 49;0x2cfec104013;0x214effde3c3ec008020f2194dd68ffdfL
  1; 15; 50;0x2cfec10404f;0xdd68ffdf3c3ec008020f21952948ffd0L
  1; 15; 51;0x2cfec10408b;0x2948ffd03c3ec008020f21952969ffd1L
  1; 15; 52;0x2cfec1040c7;0x2969ffd13c3ec008020f21955569ffd2L
  1; 15; 53;0x2cfec104103;0x5569ffd23c3ec008020f2195514affd3L
  1; 15; 54;0x2cfec10413f;0x514affd33c3ec008020f21958188ffd4L
  1; 15; 55;0x2cfec10417b;0x8188ffd43c3ec008020f21950183ffd5L
  1; 15; 56;0x2cfec1041b7;0x183ffd53c3ec008020f21959973ffd6L
  1; 15; 57;0x2cfec1041f3;0x9973ffd63c3ec008020f2194a13fffd7L
  1; 15; 58;0x2cfec10422f;0xa13fffd73c3ec008020f21958949ffd8L
  1; 15; 59;0x2cfec10426b;0x8949ffd83c3ec008020f21949173ffd9L
  1; 15; 60;0x2cfec1042a7;0x9173ffd93c3ec008020f2195697effdaL
  1; 15; 61;0x2cfec104757;0xbcbcbcbc3c3ee008020f01958d55ffecL
  1; 15; 62;0x2cfec104793;0x8d55ffec3c3ee008020f0194dd52ffedL
  1; 15; 63;0x2cfec1047cf;0xdd52ffed3c3ee008020f01952953ffeeL
  1; 15; 64;0x2cfec10480b;0x2953ffee3c3ee008020f0194d15dffefL
  1; 15; 65;0x2cfec104847;0xd15dffef3c3ee008020f01953945ffe0L
  1; 15; 66;0x2cfec104883;0x3945ffe03c3ee008020f0195195fffe1L
  1; 15; 67;0x2cfec1048bf;0x195fffe13c3ee008020f01953563ffe2L
  1; 15; 68;0x2cfec1048fb;0x3563ffe23c3ee008020f01953144ffe3L
  1; 15; 69;0x2cfec104937;0x3144ffe33c3ee008020f0195698affe4L
  1; 15; 70;0x2cfec104973;0x698affe43c3ee008020f0194d580ffe5L
  1; 15; 71;0x2cfec1049af;0xd580ffe53c3ee008020f0195916fffe6L
  1; 15; 72;0x2cfec1049eb;0x916fffe63c3ee008020f01949141ffe7L
  1; 15; 73;0x2cfec104a27;0x9141ffe73c3ee008020f0195794affe8L
  1; 15; 74;0x2cfec104a63;0x794affe83c3ee008020f0194756affe9L
  1; 15; 75;0x2cfec104a9f;0x756affe93c3ee008020f0195697affeaL
  1; 15; 76;0x2cfec104f4f;0xbcbcbcbc3c3f0008020f21959955fffcL
  1; 15; 77;0x2cfec104f8b;0x9955fffc3c3f0008020f2194e14efffdL
