Link ID; Channel ID; Line; Data 
  1; 15;  1;0x3c000008020f1f17ae36fff3L
  1; 15;  2;0x3c000008020f1fa93622fff2L
  1; 15;  3;0x3c000008020f1f89f235fff1L
  1; 15;  4;0x3c000008020f1f29ea35ffefL
  1; 15;  5;0x3c000008020f0809f221ff30L
  1; 15;  6;0x3c000008020f08b7da29ff2eL
  1; 15;  7;0x3c000008020f0897d232ffe2L
  1; 15;  8;0x3c000008020f0829fd3afffcL
  1; 15;  9;0x3c000008020f1617baecffe4L
  1; 15; 10;0x3c000008020f16a95de7fffaL
  1; 15; 11;0x3c000008020f169776fcfff9L
  1; 15; 12;0x3c000008020f1d298e5bffe7L
  1; 15; 13;0x3c000008020f1e17aa27ffe8L
  1; 15; 14;0x3c000008020f1ea97a38fff6L
  1; 15; 15;0x3c000008020f1e97c6f5fff5L
  1; 15; 16;0x3c000008020fcf177a36ff23L
  1; 15; 17;0x3c000008020fcfa92a24ff3dL
  1; 15; 18;0x3c000008020fcf89fa24ff3eL
  1; 15; 19;0x3c000008020fcf29e62eff3fL
  1; 15; 20;0x3c000008020fd317123aff20L
  1; 15; 21;0x3c000008020fd3b7b226ff21L
  1; 15; 22;0x3c000008020fd397bd29ff2dL
  1; 15; 23;0x3c000008020fd337ca2fff2cL
  1; 15; 24;0x3c000008020fd21766e9ff2bL
  1; 15; 25;0x3c000008020fd2a9fdf4ff2aL
  1; 15; 26;0x3c000008020fd29796f6ff29L
  1; 15; 27;0x3c000008020fd2295a5bff37L
  1; 15; 28;0x3c000008020fd1176128ff38L
  1; 15; 29;0x3c000008020fd1a99a23ff26L
  1; 15; 30;0x3c000008020fd197c6f4ff25L
  1; 15; 31;0x3c000008020fdf176e2fff33L
  1; 15; 32;0x3c000008020fdfa9fa3cff32L
  1; 15; 33;0x3c000008020fdf89ea28ff31L
  1; 15; 34;0x3c000008020fdf370e31ff2fL
  1; 15; 35;0x3c000008020fc3170a3cfff0L
  1; 15; 36;0x3c000008020fc3b7d225ffeeL
  1; 15; 37;0x3c000008020fc397b226ff22L
  1; 15; 38;0x3c000008020fc337ae2cff3cL
  1; 15; 39;0x3c000008020fdd1796e9ff24L
  1; 15; 40;0x3c000008020fdda9eaf4ff3aL
  1; 15; 41;0x3c000008020fdd9792f4ff39L
  1; 15; 42;0x3c000008020fdd295621ff27L
  1; 15; 43;0x3c000008020fde176139ff28L
  1; 15; 44;0x3c000008020fdea96625ff36L
  1; 15; 45;0x3c000008020fde97b2f5ff35L
  1; 15; 46;0x3c000008020f0717aa34fff3L
  1; 15; 47;0x3c000008020f07a9323cfff2L
  1; 15; 48;0x3c000008020f0789ea35fff1L
  1; 15; 49;0x3c000008020f0729fd32ffefL
  1; 15; 50;0x3c000008020f04170139ff30L
  1; 15; 51;0x3c000008020f04b7a13bff2eL
  1; 15; 52;0x3c000008020f0497b22affe2L
  1; 15; 53;0x3c000008020f0437d632fffcL
  1; 15; 54;0x3c000008020f1a1772f8ffe4L
  1; 15; 55;0x3c000008020f1aa92af5fffaL
  1; 15; 56;0x3c000008020f1a9792f5fff9L
  1; 15; 57;0x3c000008020f1a298a45ffe7L
  1; 15; 58;0x3c000008020f1917aa36ffe8L
  1; 15; 59;0x3c000008020f19a97238fff6L
  1; 15; 60;0x3c000008020f1997c6f4fff5L
  1; 15; 61;0x3c000008020fd4177a28ff23L
  1; 15; 62;0x3c000008020fd4a9323aff3dL
  1; 15; 63;0x3c000008020fd489fa3aff3eL
  1; 15; 64;0x3c000008020fd429e62dff3fL
  1; 15; 65;0x3c000008020fc8170e28ff20L
  1; 15; 66;0x3c000008020fc8b7b238ff21L
  1; 15; 67;0x3c000008020fc8977a38ff2dL
  1; 15; 68;0x3c000008020fc837dd2fff2cL
  1; 15; 69;0x3c000008020fd61781f7ff2bL
  1; 15; 70;0x3c000008020fd6a9eaf4ff2aL
  1; 15; 71;0x3c000008020fd69796f6ff29L
  1; 15; 72;0x3c000008020fd6295a43ff37L
  1; 15; 73;0x3c000008020fd517bd27ff38L
  1; 15; 74;0x3c000008020fd5a97d3bff26L
  1; 15; 75;0x3c000008020fd597cef4ff25L
  1; 15; 76;0x3c000008020fdb177634ff33L
  1; 15; 77;0x3c000008020fdba92622ff32L
  1; 15; 78;0x3c000008020fdb89ee39ff31L
  1; 15; 79;0x3c000008020fdb371235ff2fL
  1; 15; 80;0x3c000008020fd8170a5ffff0L
  1; 15; 81;0x3c000008020fd8b7da38ffeeL
  1; 15; 82;0x3c000008020fd897ba37ff22L
  1; 15; 83;0x3c000008020fd837b62dff3cL
  1; 15; 84;0x3c000008020fc61796e9ff24L
  1; 15; 85;0x3c000008020fc6a9f2f6ff3aL
  1; 15; 86;0x3c000008020fc69792e7ff39L
  1; 15; 87;0x3c000008020fc629865dff27L
  1; 15; 88;0x3c000008020fc517bd24ff28L
  1; 15; 89;0x3c000008020fc5a97238ff36L
  1; 15; 90;0x3c000008020fc597bae8ff35L
  1; 15; 91;0x3c000008020f1c17aa35fff3L
  1; 15; 92;0x3c000008020f1ca93622fff2L
  1; 15; 93;0x3c000008020f1c89f236fff1L
  1; 15; 94;0x3c000008020f1c29f234ffefL
  1; 15; 95;0x3c000008020f00170127ff30L
  1; 15; 96;0x3c000008020f00b7c623ff2eL
  1; 15; 97;0x3c000008020f0097b22bffe2L
  1; 15; 98;0x3c000008020f0037da31fffcL
  1; 15; 99;0x3c000008020f011772e6ffe4L
  1; 15;100;0x3c000008020f01a926f6fffaL
  1; 15;101;0x3c000008020f01979ae8fff9L
  1; 15;102;0x3c000008020f0129925bffe7L
  1; 15;103;0x3c000008020f0217a628ffe8L
  1; 15;104;0x3c000008020f02a97637fff6L
  1; 15;105;0x3c000008020f0297a1f2fff5L
  1; 15;106;0x3c000008020fc7177235ff23L
  1; 15;107;0x3c000008020fc7a92a39ff3dL
  1; 15;108;0x3c000008020fc789fa39ff3eL
  1; 15;109;0x3c000008020fc737012cff3fL
  1; 15;110;0x3c000008020fc4170a35ff20L
  1; 15;111;0x3c000008020fc4b7ae26ff21L
  1; 15;112;0x3c000008020fc4977626ff2dL
  1; 15;113;0x3c000008020fc437a12eff2cL
  1; 15;114;0x3c000008020fda179af8ff2bL
  1; 15;115;0x3c000008020fdab701f3ff2aL
  1; 15;116;0x3c000008020fda978ef5ff29L
  1; 15;117;0x3c000008020fda29525eff37L
  1; 15;118;0x3c000008020fd9177636ff38L
  1; 15;119;0x3c000008020fd9a9813dff26L
  1; 15;120;0x3c000008020fd997ddf2ff25L
  1; 15;121;0x3c000008020fd7177633ff33L
  1; 15;122;0x3c000008020fd7a9fa5fff32L
  1; 15;123;0x3c000008020fd789f228ff31L
  1; 15;124;0x3c000008020fd7370e33ff2fL
  1; 15;125;0x3c000008020fcb171d20fff0L
  1; 15;126;0x3c000008020fcbb7d238ffeeL
  1; 15;127;0x3c000008020fcb97b638ff22L
  1; 15;128;0x3c000008020fcb37a12cff3cL
  1; 16;  1;0x3c000008020fd7170e2dff33L
  1; 16;  2;0x3c000008020fd7a99244ff32L
  1; 16;  3;0x3c000008020fd789412eff31L
  1; 16;  4;0x3c000008020fd729ce9aff2fL
  1; 16;  5;0x3c000008020fcb09ca48fff0L
  1; 16;  6;0x3c000008020fcb97ce49ff22L
  1; 16;  7;0x3c000008020fcb371dfaff3cL
  1; 16;  8;0x3c000008020fca171de0ff24L
  1; 16;  9;0x3c000008020fcab70625ff9aL
  1; 16; 10;0x3c000008020fca97a130ff39L
  1; 16; 11;0x3c000008020fca292e3fff27L
  1; 16; 12;0x3c000008020fc9090692ff28L
  1; 16; 13;0x3c000008020fc9a92a86ff36L
  1; 16; 14;0x3c000008020fc9898e4eff35L
  1; 16; 15;0x3c000008020fdf170132fff3L
  1; 16; 16;0x3c000008020fdfa98141fff2L
  1; 16; 17;0x3c000008020fdf89412efff1L
  1; 16; 18;0x3c000008020fdf290a9cffefL
  1; 16; 19;0x3c000008020fc309b25aff30L
  1; 16; 20;0x3c000008020fc397064cffe2L
  1; 16; 21;0x3c000008020fc3370ee4fffcL
  1; 16; 22;0x3c000008020fdd17c13dffe4L
  1; 16; 23;0x3c000008020fddb71a37fffaL
  1; 16; 24;0x3c000008020fdd97dd35fff9L
  1; 16; 25;0x3c000008020fdd2932e0ffe7L
  1; 16; 26;0x3c000008020fde090e95ffe8L
  1; 16; 27;0x3c000008020fdea94a8bfff6L
  1; 16; 28;0x3c000008020fde899a4ffff5L
  1; 16; 29;0x3c000008020fdc170e31ff23L
  1; 16; 30;0x3c000008020fdca98a41ff3dL
  1; 16; 31;0x3c000008020fdc89862dff3eL
  1; 16; 32;0x3c000008020fdc290687ff3fL
  1; 16; 33;0x3c000008020fc009ca47ff20L
  1; 16; 34;0x3c000008020fc097ca58ff2dL
  1; 16; 35;0x3c000008020fc0370ef9ff2cL
  1; 16; 36;0x3c000008020fc1170a3dff2bL
  1; 16; 37;0x3c000008020fc1b71629ff2aL
  1; 16; 38;0x3c000008020fc197ce33ff29L
  1; 16; 39;0x3c000008020fc129323bff37L
  1; 16; 40;0x3c000008020fc2091693ff38L
  1; 16; 41;0x3c000008020fc2a9329eff26L
  1; 16; 42;0x3c000008020fc289814dff25L
  1; 16; 43;0x3c000008020fcc17c137ff33L
  1; 16; 44;0x3c000008020fcca94156ff32L
  1; 16; 45;0x3c000008020fcc89462dff31L
  1; 16; 46;0x3c000008020fcc29c688ff2fL
  1; 16; 47;0x3c000008020fd009ba54fff0L
  1; 16; 48;0x3c000008020fd097a15bff22L
  1; 16; 49;0x3c000008020fd037d2f6ff3cL
  1; 16; 50;0x3c000008020fce17cafcff24L
  1; 16; 51;0x3c000008020fceb7d6e0ff3aL
  1; 16; 52;0x3c000008020fce97ae2eff39L
  1; 16; 53;0x3c000008020fce293de4ff27L
  1; 16; 54;0x3c000008020fcd09ca8dff28L
  1; 16; 55;0x3c000008020fcda9f29dff36L
  1; 16; 56;0x3c000008020fcd895a4aff35L
  1; 16; 57;0x3c000008020fdb17062bfff3L
  1; 16; 58;0x3c000008020fdba98648fff2L
  1; 16; 59;0x3c000008020fdb89562afff1L
  1; 16; 60;0x3c000008020fdb29ce95ffefL
  1; 16; 61;0x3c000008020fd8096153ff30L
  1; 16; 62;0x3c000008020fd897ce49ffe2L
  1; 16; 63;0x3c000008020fd837d6e8fffcL
  1; 16; 64;0x3c000008020fc617cae0ffe4L
  1; 16; 65;0x3c000008020fc6b70e3bff5aL
  1; 16; 66;0x3c000008020fc697ae2ffff9L
  1; 16; 67;0x3c000008020fc629f6fcffe7L
  1; 16; 68;0x3c000008020fc509d290ffe8L
  1; 16; 69;0x3c000008020fc5a9369bfff6L
  1; 16; 70;0x3c000008020fc589864afff5L
  1; 16; 71;0x3c000008020f1f170e2fff23L
  1; 16; 72;0x3c000008020f1fa9929fff3dL
  1; 16; 73;0x3c000008020f1f898a2dff3eL
  1; 16; 74;0x3c000008020f1f290688ff3fL
  1; 16; 75;0x3c000008020f08090e9efff0L
  1; 16; 76;0x3c000008020f08971a55ff22L
  1; 16; 77;0x3c000008020f0829eae1ff3cL
  1; 16; 78;0x3c000008020f1609e625ff24L
  1; 16; 79;0x3c000008020f16a9ea2eff9aL
  1; 16; 80;0x3c000008020f16971d24ff39L
  1; 16; 81;0x3c000008020f1d29323dff37L
  1; 16; 82;0x3c000008020f1e091692ff38L
  1; 16; 83;0x3c000008020f1ea9329dff26L
  1; 16; 84;0x3c000008020f1e899a4dff25L
  1; 16; 85;0x3c000008020fcf170e2cff33L
  1; 16; 86;0x3c000008020fcfa98e5cff32L
  1; 16; 87;0x3c000008020fcf899d2fff31L
  1; 16; 88;0x3c000008020fcf29ce82ff2fL
  1; 16; 89;0x3c000008020fd3090a5affe0L
  1; 16; 90;0x3c000008020fd397c158ffedL
  1; 16; 91;0x3c000008020fd3370efaffecL
  1; 16; 92;0x3c000008020fd217063bffebL
  1; 16; 93;0x3c000008020fd2b70e38ff4aL
  1; 16; 94;0x3c000008020fd297dd39ffe9L
  1; 16; 95;0x3c000008020fd22932e0ff27L
  1; 16; 96;0x3c000008020fd109c193ff28L
  1; 16; 97;0x3c000008020fd1a92a89ff36L
  1; 16; 98;0x3c000008020fd1899a4eff35L
  1; 16; 99;0x3c000008020fdf171632ffe3L
  1; 16;100;0x3c000008020fdfa96641fffdL
  1; 16;101;0x3c000008020fdf89962cfffeL
  1; 16;102;0x3c000008020fdf29da88ffffL
  1; 16;103;0x3c000008020fc309b256ff30L
  1; 16;104;0x3c000008020fc397d64cffe2L
  1; 16;105;0x3c000008020fc3370afafffcL
  1; 16;106;0x3c000008020fdd17d63effe4L
  1; 16;107;0x3c000008020fddb70e29ff5aL
  1; 16;108;0x3c000008020fdd97ba34fff9L
  1; 16;109;0x3c000008020fdd292ae1fff7L
  1; 16;110;0x3c000008020fde091a8ffff8L
  1; 16;111;0x3c000008020fdea93283ffe6L
  1; 16;112;0x3c000008020fde89814cffe5L
  1; 16;113;0x3c000008020f0717062eff23L
  1; 16;114;0x3c000008020f07a98659ff3dL
  1; 16;115;0x3c000008020f0789862bff3eL
  1; 16;116;0x3c000008020f0729da94ff3fL
  1; 16;117;0x3c000008020f0409a155fff0L
  1; 16;118;0x3c000008020f0497ca49ff22L
  1; 16;119;0x3c000008020f0437c1e8ff3cL
  1; 16;120;0x3c000008020f1a17d6e2ff24L
  1; 16;121;0x3c000008020f1ab7c13dff9aL
  1; 16;122;0x3c000008020f1a97b62eff39L
  1; 16;123;0x3c000008020f1a29e1e1ff37L
  1; 16;124;0x3c000008020f19090690ff38L
  1; 16;125;0x3c000008020f19a92642ff26L
  1; 16;126;0x3c000008020f19899649ff25L
  1; 16;127;0x3c000008020fd417c129ff33L
  1; 16;128;0x3c000008020fd4a98659ff32L
  1; 17;  1;0x3c000008020f1f096624ff23L
  1; 17;  2;0x3c000008020f1fa96e33ff3dL
  1; 17;  3;0x3c000008020f1f891d89ff3eL
  1; 17;  4;0x3c000008020f1f294a8dff3fL
  1; 17;  5;0x3c000008020f08170e5efff0L
  1; 17;  6;0x3c000008020f08a9b650ffeeL
  1; 17;  7;0x3c000008020f08970a57ff22L
  1; 17;  8;0x3c000008020f08376e5bff3cL
  1; 17;  9;0x3c000008020f1609263dff24L
  1; 17; 10;0x3c000008020f16a95ae8ff3aL
  1; 17; 11;0x3c000008020f1697d2f4ff39L
  1; 17; 12;0x3c000008020f1d377de0ff37L
  1; 17; 13;0x3c000008020f1e17aa34ff38L
