Link ID; Channel ID; Line; Data 
  1; 15;  1;0x3c000008020fc7177a36ffe3L
  1; 15;  2;0x3c000008020fc7a9365efffdL
  1; 15;  3;0x3c000008020fc789f220fffeL
  1; 15;  4;0x3c000008020fc729fd36ffffL
  1; 15;  5;0x3c000008020fc4171228ff20L
  1; 15;  6;0x3c000008020fc4b7b238ff21L
  1; 15;  7;0x3c000008020fc497a629ff2dL
  1; 15;  8;0x3c000008020fc437c630ff2cL
  1; 15;  9;0x3c000008020fda177df7ff2bL
  1; 15; 10;0x3c000008020fdaa9eaf4ff2aL
  1; 15; 11;0x3c000008020fda979af4ff29L
  1; 15; 12;0x3c000008020fda298a5dfff7L
  1; 15; 13;0x3c000008020fd917ae39fff8L
  1; 15; 14;0x3c000008020fd9a9b638ffe6L
  1; 15; 15;0x3c000008020fd997caf6ffe5L
  1; 15; 16;0x3c000008020fd717ae34fff3L
  1; 15; 17;0x3c000008020fd7a92a22fff2L
  1; 15; 18;0x3c000008020fd789f233fff1L
  1; 15; 19;0x3c000008020fd729ea34ffefL
  1; 15; 20;0x3c000008020fcb170e20fff0L
  1; 15; 21;0x3c000008020fcbb7d226ffeeL
  1; 15; 22;0x3c000008020fcb97b238ff22L
  1; 15; 23;0x3c000008020fcb37b62dff3cL
  1; 15; 24;0x3c000008020fca179ae9ff24L
  1; 15; 25;0x3c000008020fcaa9f2f4ff3aL
  1; 15; 26;0x3c000008020fca9796f5ff39L
  1; 15; 27;0x3c000008020fca298a5bffe7L
  1; 15; 28;0x3c000008020fc917a628ffe8L
  1; 15; 29;0x3c000008020fc9a97626fff6L
  1; 15; 30;0x3c000008020fc997caf4fff5L
  1; 15; 31;0x3c000008020fdf177232ff33L
  1; 15; 32;0x3c000008020fdfa9fa21ff32L
  1; 15; 33;0x3c000008020fdf89ee36ff31L
  1; 15; 34;0x3c000008020fdf371232ff2fL
  1; 15; 35;0x3c000008020fc3171634ff30L
  1; 15; 36;0x3c000008020fc3b7c623ff2eL
  1; 15; 37;0x3c000008020fc397ae29ffe2L
  1; 15; 38;0x3c000008020fc337d233fffcL
  1; 15; 39;0x3c000008020fdd176ef8ffe4L
  1; 15; 40;0x3c000008020fdda92ef3fffaL
  1; 15; 41;0x3c000008020fdd9792f6fff9L
  1; 15; 42;0x3c000008020fdd29415fff27L
  1; 15; 43;0x3c000008020fde177a3aff28L
  1; 15; 44;0x3c000008020fdea96a26ff36L
  1; 15; 45;0x3c000008020fde97b6f5ff35L
  1; 15; 46;0x3c000008020fdc177235ffe3L
  1; 15; 47;0x3c000008020fdca93620fffdL
  1; 15; 48;0x3c000008020fdc89e63afffeL
  1; 15; 49;0x3c000008020fdc371a34ffffL
  1; 15; 50;0x3c000008020fc0170a36ff20L
  1; 15; 51;0x3c000008020fc0b7aa25ff21L
  1; 15; 52;0x3c000008020fc0976137ff2dL
  1; 15; 53;0x3c000008020fc037a12fff2cL
  1; 15; 54;0x3c000008020fc1177df8ff2bL
  1; 15; 55;0x3c000008020fc1a9eaf3ff2aL
  1; 15; 56;0x3c000008020fc19792f5ff29L
  1; 15; 57;0x3c000008020fc129865ffff7L
  1; 15; 58;0x3c000008020fc217bd36fff8L
  1; 15; 59;0x3c000008020fc2a9ae25ffe6L
  1; 15; 60;0x3c000008020fc297c6e8ffe5L
  1; 15; 61;0x3c000008020fcc17a634fff3L
  1; 15; 62;0x3c000008020fcca92a24fff2L
  1; 15; 63;0x3c000008020fcc89ee35fff1L
  1; 15; 64;0x3c000008020fcc29e633ffefL
  1; 15; 65;0x3c000008020fd0170e3cfff0L
  1; 15; 66;0x3c000008020fd0b7ce25ffeeL
  1; 15; 67;0x3c000008020fd097b226ff22L
  1; 15; 68;0x3c000008020fd037ae2cff3cL
  1; 15; 69;0x3c000008020fce178ee9ff24L
