Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x2c87970afff;0xbcbcbcbc3c3e2008020f0195a55affccL
  1; 15;  2;0x2c87970b03b;0xa55affcc3c3e2008020f0194e551ffcdL
  1; 15;  3;0x2c87970b077;0xe551ffcd3c3e2008020f01952550ffceL
  1; 15;  4;0x2c87970b0b3;0x2550ffce3c3e2008020f0194e95effcfL
  1; 15;  5;0x2c87970b0ef;0xe95effcf3c3e2008020f01952548ffc0L
  1; 15;  6;0x2c87970b12b;0x2548ffc03c3e2008020f01952961ffc1L
  1; 15;  7;0x2c87970b167;0x2961ffc13c3e2008020f01952d68ffc2L
  1; 15;  8;0x2c87970b1a3;0x2d68ffc23c3e2008020f0195614effc3L
  1; 15;  9;0x2c87970b1df;0x614effc33c3e2008020f01958583ffc4L
  1; 15; 10;0x2c87970b21b;0x8583ffc43c3e2008020f0194e57effc5L
  1; 15; 11;0x2c87970b257;0xe57effc53c3e2008020f01959170ffc6L
  1; 15; 12;0x2c87970b293;0x9170ffc63c3e2008020f01949944ffc7L
  1; 15; 13;0x2c87970b2cf;0x9944ffc73c3e2008020f01958146ffc8L
  1; 15; 14;0x2c87970b30b;0x8146ffc83c3e2008020f0194816effc9L
  1; 15; 15;0x2c87970b347;0x816effc93c3e2008020f0195717affcaL
  1; 15; 16;0x2c87970b833;0xbcbcbcbc3c3e4008020f2195a552ffdcL
  1; 15; 17;0x2c87970b86f;0xa552ffdc3c3e4008020f2194e156ffddL
  1; 15; 18;0x2c87970b8ab;0xe156ffdd3c3e4008020f2195194cffdeL
  1; 15; 19;0x2c87970b8e7;0x194cffde3c3e4008020f2194c966ffdfL
  1; 15; 20;0x2c87970b923;0xc966ffdf3c3e4008020f21951946ffd0L
  1; 15; 21;0x2c87970b95f;0x1946ffd03c3e4008020f21951966ffd1L
  1; 15; 22;0x2c87970b99b;0x1966ffd13c3e4008020f21954d67ffd2L
  1; 15; 23;0x2c87970b9d7;0x4d67ffd23c3e4008020f2195454affd3L
  1; 15; 24;0x2c87970ba13;0x454affd33c3e4008020f21957d87ffd4L
  1; 15; 25;0x2c87970ba4f;0x7d87ffd43c3e4008020f2194f183ffd5L
  1; 15; 26;0x2c87970ba8b;0xf183ffd53c3e4008020f21959572ffd6L
