Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x308d6479317;0x8954ffec3c3f6008020f0194e553ffedL
  1; 15;  2;0x308d6479353;0xe553ffed3c3f6008020f01952956ffeeL
  1; 15;  3;0x308d647938f;0x2956ffee3c3f6008020f0194d960ffefL
  1; 15;  4;0x308d64793cb;0xd960ffef3c3f6008020f01953545ffe0L
  1; 15;  5;0x308d6479407;0x3545ffe03c3f6008020f01951960ffe1L
  1; 15;  6;0x308d6479443;0x1960ffe13c3f6008020f01953564ffe2L
  1; 15;  7;0x308d647947f;0x3564ffe23c3f6008020f01953548ffe3L
  1; 15;  8;0x308d64794bb;0x3548ffe33c3f6008020f01957189ffe4L
  1; 15;  9;0x308d64794f7;0x7189ffe43c3f6008020f0194d981ffe5L
  1; 15; 10;0x308d6479533;0xd981ffe53c3f6008020f0195996fffe6L
  1; 15; 11;0x308d647956f;0x996fffe63c3f6008020f01949540ffe7L
  1; 15; 12;0x308d64795ab;0x9540ffe73c3f6008020f0195814dffe8L
  1; 15; 13;0x308d64795e7;0x814dffe83c3f6008020f0194756cffe9L
  1; 15; 14;0x308d6479623;0x756cffe93c3f6008020f0195697dffeaL
  1; 15; 15;0x308d6479ad3;0xbcbcbcbc3c3f8008020f2195a957fffcL
  1; 15; 16;0x308d6479b0f;0xa957fffc3c3f8008020f2194e551fffdL
  1; 15; 17;0x308d6479b4b;0xe551fffd3c3f8008020f21953d51fffeL
  1; 15; 18;0x308d6479b87;0x3d51fffe3c3f8008020f2194e961ffffL
  1; 15; 19;0x308d6479bc3;0xe961ffff3c3f8008020f21953541fff0L
  1; 15; 20;0x308d6479bff;0x3541fff03c3f8008020f21951966fff1L
  1; 15; 21;0x308d6479c3b;0x1966fff13c3f8008020f21955567fff2L
  1; 15; 22;0x308d6479c77;0x5567fff23c3f8008020f2195354bfff3L
  1; 15; 23;0x308d6479cb3;0x354bfff33c3f8008020f21958187fff4L
  1; 15; 24;0x308d6479cef;0x8187fff43c3f8008020f2194e585fff5L
  1; 15; 25;0x308d6479d2b;0xe585fff53c3f8008020f21958d70fff6L
  1; 15; 26;0x308d6479d67;0x8d70fff63c3f8008020f21949d46fff7L
  1; 15; 27;0x308d6479da3;0x9d46fff73c3f8008020f2195894efff8L
  1; 15; 28;0x308d6479ddf;0x894efff83c3f8008020f21946d6ffff9L
  1; 15; 29;0x308d6479e1b;0x6d6ffff93c3f8008020f21957579fffaL
  1; 15; 30;0x308d647a307;0xbcbcbcbc3c3fa008020f0195a158ffccL
  1; 15; 31;0x308d647a343;0xa158ffcc3c3fa008020f0194ed51ffcdL
