Link ID; Channel ID; Line; Data 
  1; 15;  1;0x3c002008020f1a9725e8ffdaL
  1; 15;  2;0x3c002008020f1ad725e7ffdbL
  1; 15;  3;0x3c002008020f1b1759c4ffdcL
  1; 15;  4;0x3c002008020f1b56c5c5ffddL
  1; 15;  5;0x3c002008020f1b96ddc1ffdeL
  1; 15;  6;0x3c002008020f1bd6e9d0ffdfL
  1; 15;  7;0x3c002008020f3016fdc4ffd0L
  1; 15;  8;0x3c002008020f305725d8ffd1L
  1; 15;  9;0x3c002008020f18974dd5ffd2L
  1; 15; 10;0x3c002008020f18d729cbffd3L
  1; 15; 11;0x3c002008020f19176df6ffd4L
  1; 15; 12;0x3c002008020f1956f5eaffd5L
  1; 15; 13;0x3c002008020f19977de9ffd6L
  1; 15; 14;0x3c002008020f19d6a5bbffd7L
  1; 15; 15;0x3c002008020f1a1751c1ffd8L
  1; 15; 16;0x3c004008020f12972de2fffaL
  1; 15; 17;0x3c004008020f12d721e6fffbL
  1; 15; 18;0x3c004008020f13174dc5fffcL
  1; 15; 19;0x3c004008020f1356b1bcfffdL
  1; 15; 20;0x3c004008020f1396e5bdfffeL
  1; 15; 21;0x3c004008020f13d6e9c9ffffL
  1; 15; 22;0x3c004008020f1016f9bcfff0L
  1; 15; 23;0x3c004008020f105719d5fff1L
  1; 15; 24;0x3c004008020f109731d0fff2L
  1; 15; 25;0x3c004008020f10d709c9fff3L
  1; 15; 26;0x3c004008020f111765f3fff4L
  1; 15; 27;0x3c004008020f1156c9e8fff5L
  1; 15; 28;0x3c004008020f119775e4fff6L
  1; 15; 29;0x3c004008020f11d689bbfff7L
  1; 15; 30;0x3c004008020f121741c3fff8L
  1; 15; 31;0x3c006008020f32972de8ffdaL
  1; 15; 32;0x3c006008020f32d729e7ffdbL
  1; 15; 33;0x3c006008020f331761c5ffdcL
  1; 15; 34;0x3c006008020f3356c9c6ffddL
  1; 15; 35;0x3c006008020f3396e1c1ffdeL
  1; 15; 36;0x3c006008020f33d6e5d2ffdfL
  1; 15; 37;0x3c006008020f301701c4ffd0L
  1; 15; 38;0x3c006008020f305735daffd1L
  1; 15; 39;0x3c006008020f30974dd6ffd2L
  1; 15; 40;0x3c006008020f30d72dcdffd3L
  1; 15; 41;0x3c006008020f31177df6ffd4L
  1; 15; 42;0x3c006008020f3156f5eaffd5L
  1; 15; 43;0x3c006008020f319785e9ffd6L
  1; 15; 44;0x3c006008020f31d69dbcffd7L
  1; 15; 45;0x3c006008020f321751c2ffd8L
  1; 15; 46;0x3c008008020f12972de3fffaL
  1; 15; 47;0x3c008008020f12d721e6fffbL
  1; 15; 48;0x3c008008020f131755c5fffcL
  1; 15; 49;0x3c008008020f1356bdbefffdL
  1; 15; 50;0x3c008008020f1396f1befffeL
  1; 15; 51;0x3c008008020f13d6edcaffffL
  1; 15; 52;0x3c008008020f101705bdfff0L
  1; 15; 53;0x3c008008020f105721d5fff1L
  1; 15; 54;0x3c008008020f10973dd3fff2L
  1; 15; 55;0x3c008008020f10d715cafff3L
  1; 15; 56;0x3c008008020f111765f3fff4L
  1; 15; 57;0x3c008008020f1156cde9fff5L
  1; 15; 58;0x3c008008020f119775e5fff6L
  1; 15; 59;0x3c008008020f11d691bdfff7L
  1; 15; 60;0x3c008008020f121741c3fff8L
  1; 15; 61;0x3c00a008020f329731e7ffdaL
  1; 15; 62;0x3c00a008020f32d721e7ffdbL
  1; 15; 63;0x3c00a008020f33175dc4ffdcL
  1; 15; 64;0x3c00a008020f3356c1c4ffddL
  1; 15; 65;0x3c00a008020f3396d5bfffdeL
  1; 15; 66;0x3c00a008020f33d6e5d0ffdfL
  1; 15; 67;0x3c00a008020f3016f9c4ffd0L
  1; 15; 68;0x3c00a008020f30572dd8ffd1L
  1; 15; 69;0x3c00a008020f309745d5ffd2L
  1; 15; 70;0x3c00a008020f30d72dcbffd3L
  1; 15; 71;0x3c00a008020f311771f5ffd4L
  1; 15; 72;0x3c00a008020f3156e9eaffd5L
  1; 15; 73;0x3c00a008020f31977de8ffd6L
  1; 15; 74;0x3c00a008020f31d6a1bbffd7L
  1; 15; 75;0x3c00a008020f321745c1ffd8L
  1; 15; 76;0x3c00c008020f129729e3fffaL
  1; 15; 77;0x3c00c008020f12d725e6fffbL
  1; 15; 78;0x3c00c008020f13175dc7fffcL
  1; 15; 79;0x3c00c008020f1356b9befffdL
  1; 15; 80;0x3c00c008020f1396edbffffeL
  1; 15; 81;0x3c00c008020f13d6edcbffffL
  1; 15; 82;0x3c00c008020f101709befff0L
  1; 15; 83;0x3c00c008020f10571dd5fff1L
  1; 15; 84;0x3c00c008020f10973dd2fff2L
  1; 15; 85;0x3c00c008020f10d719c9fff3L
