Link ID; Channel ID; Line; time tag; Data 
  1; 16;  1;0x753ee16c5;0xbcbcbcbc3c384000150eb773c5357ce8L
  1; 16;  2;0x753ee1701;0xc5357ce83c3c4000170ea7e548756759L
  1; 16;  3;0x753ee173d;0x487567593c383ffc1b0e6b3990307d7aL
  1; 16;  4;0x753ee1779;0x90307d7a3c3c4000170ea7e578575adbL
  1; 16;  5;0x753ee17b5;0x78575adb3c3c4004040ee7e460b2680cL
  1; 16;  6;0x753ee17f1;0x60b2680c3c3840040f0ef9749c2543adL
  1; 16;  7;0x753ee182d;0x9c2543ad3c384004030ee871b570649eL
  1; 16;  8;0x753ee1869;0xb570649e3c384004030efdd01ce37fffL
  1; 16;  9;0x753ee18a5;0x1ce37fff3c384004030eefd0009c5ca0L
  1; 16; 10;0x753ee18e1;0x9c5ca03c384004030ef98821007691L
  1; 16; 11;0x753ee191d;0x210076913c384004030ee838d8c77cc2L
  1; 16; 12;0x753ee1959;0xd8c77cc23c3c4004030ee7e100b77513L
  1; 16; 13;0x753ee1995;0xb775133c384004030eeac030e851d4L
  1; 16; 14;0x753ee19d1;0x30e851d43c3c4004030ee7e8390578c5L
  1; 16; 15;0x753ee1a0d;0x390578c53c3c4004030ee7e808db7cf6L
  1; 16; 16;0x753ee1a49;0x8db7cf63c3845956b67c58030707d57L
  1; 16; 17;0x753ee1cdd;0xbcbcbcbc3c385906439ed87020d669dfL
  1; 16; 18;0x753ee1d19;0x20d669df3c385906439ed0b0808375b0L
  1; 16; 19;0x753ee1d55;0x808375b03c3c5906439ec0e860f07761L
  1; 16; 20;0x753ee1d91;0x60f077613c385906439ec99828907ba2L
  1; 16; 21;0x753ee1dcd;0x28907ba23c3c5906439ec0e1249b6ca3L
  1; 16; 22;0x753ee1e09;0x249b6ca33c385906439ed768a0e951d4L
  1; 16; 23;0x753ee1e45;0xa0e951d43c385906439ed24928fd7ff5L
  1; 16; 24;0x753ee1e81;0x28fd7ff53c3c5a0683aed9e0a8917226L
  1; 16; 25;0x753ee1ebd;0xa89172263c385906439ed79838c57b67L
  1; 16; 26;0x753ee1ef9;0x38c57b673c3c5902559e80e30e047db8L
  1; 16; 27;0x753ee1f35;0xe047db83c3c5902559e80e5301b6669L
  1; 16; 28;0x753ee1f71;0x301b66693c3c59025c9e40e561347a4aL
  1; 16; 29;0x753ee1fad;0x61347a4a3c3c5902579e80e5741651ebL
  1; 16; 30;0x753ee1fe9;0x741651eb3c3859064d9ed4d4ac4d6d2cL
  1; 16; 31;0x753ee2025;0xac4d6d2c3c3c5a0683aed9e1c0417a66L
  1; 16; 32;0x753ee2331;0xbcbcbcbc3c3c7200942e99e3a80c7d88L
  1; 16; 33;0x753ee236d;0xa80c7d883c3c7200992e99e5305d7b79L
  1; 16; 34;0x753ee23a9;0x305d7b793c3c72009b2e59e56076779aL
  1; 16; 35;0x753ee23e5;0x6076779a3c3c7200972e99e5543661bbL
  1; 16; 36;0x753ee2421;0x543661bb3c3872048c2eda34c82465dcL
  1; 16; 37;0x753ee245d;0xc82465dc3c3c72048f2ed9e4981b436dL
  1; 16; 38;0x753ee2499;0x981b436d3c387204832ee1314d6c649eL
  1; 16; 39;0x753ee24d5;0x4d6c649e3c387204832edb5004d77e8fL
  1; 16; 40;0x753ee2511;0x4d77e8f3c387204832eda7838a45190L
  1; 16; 41;0x753ee254d;0x38a451903c387204832edc6030c87e71L
  1; 16; 42;0x753ee2589;0x30c87e713c387204832edb4858997ff2L
  1; 16; 43;0x753ee25c5;0x58997ff23c3c7204832ed9e090b17c73L
  1; 16; 44;0x753ee2601;0x90b17c733c387204832ed9f098b86574L
  1; 16; 45;0x753ee263d;0x98b865743c107204832eefd8c8ef6a25L
  1; 16; 46;0x753ee2679;0xc8ef6a253c387204832eecd880bb7196L
  1; 16; 47;0x753ee26b5;0x80bb71963c3c76559773f2e31c336a2cL
  1; 16; 48;0x753ee2985;0xbcbcbcbc3c108e0b85ef0c5800cc7edfL
  1; 16; 49;0x753ee29c1;0xcc7edf3c388b06c3befe1898a86680L
  1; 16; 50;0x753ee29fd;0x98a866803c388b06c3bec93048c87651L
  1; 16; 51;0x753ee2a39;0x48c876513c388b06c3bef458f8b67592L
  1; 16; 52;0x753ee2a75;0xf8b675923c3c8b06c3bef2e820dd6183L
  1; 16; 53;0x753ee2ab1;0x20dd61833c388b06c3bec80800e35784L
  1; 16; 54;0x753ee2aed;0xe357843c388b06c3bef658b8f87845L
  1; 16; 55;0x753ee2b29;0xb8f878453c388b06c3bef580d88d7d36L
  1; 16; 56;0x753ee2b65;0xd88d7d363c388b06c3bec42818c87ef7L
  1; 16; 57;0x753ee2ba1;0x18c87ef73c3c8b02d3beb2e34a107cd8L
  1; 16; 58;0x753ee2bdd;0x4a107cd83c3c8b02d5beb2e534297009L
  1; 16; 59;0x753ee2c19;0x342970093c3c8b02dcbeb2e5144074eaL
  1; 16; 60;0x753ee2c55;0x144074ea3c388b02d8be86055c115a9bL
  1; 16; 61;0x753ee2c91;0x5c115a9b3c388b06cdbefd4490cb649cL
  1; 16; 62;0x753ee2ccd;0x90cb649c3c108e0b85ef0c5802246cdfL
  1; 16; 63;0x753ee2f9d;0xbcbcbcbc3c387451150ee2c97b74ffc2L
  1; 16; 64;0x753ee2fd9;0x7b74ffc23c3ca401154e8be244437ce8L
  1; 16; 65;0x753ee3015;0x44437ce83c3ca401154e8be508396559L
  1; 16; 66;0x753ee3051;0x83965593c3ca4011b4e8be53c387d7aL
  1; 16; 67;0x753ee308d;0x3c387d7a3c3ca401194e8be5683851abL
  1; 16; 68;0x753ee30c9;0x683851ab3c38a405094edbd4444a717cL
  1; 16; 69;0x753ee3105;0x444a717c3c38a4050b4edd63e00650bdL
  1; 16; 70;0x753ee3141;0xe00650bd3c38a405034ee0e1815e5d8eL
  1; 16; 71;0x753ee317d;0x815e5d8e3c38a405034eda8818d67e0fL
  1; 16; 72;0x753ee31b9;0x18d67e0f3c38a405034ece30e85d73f0L
  1; 16; 73;0x753ee31f5;0xe85d73f03c38a405034ee28028d47ac1L
  1; 16; 74;0x753ee3231;0x28d47ac13c3ca405034ecbe820d87513L
  1; 16; 75;0x753ee326d;0x20d875133c38a405034ecc5018da6124L
  1; 16; 76;0x753ee32a9;0x18da61243c38a405034edc6890c869a5L
  1; 16; 77;0x753ee32e5;0x90c869a53c3ca405034ecbe810c37446L
  1; 16; 78;0x753ee35f1;0xbcbcbcbc3c38bd0743dee75044b87fffL
  1; 16; 79;0x753ee362d;0x44b87fff3c38bd0743dee74880b05190L
  1; 16; 80;0x753ee3669;0x80b051903c38bd0743def0e034c37761L
  1; 16; 81;0x753ee36a5;0x34c377613c387451150efa196370ffc2L
  1; 16; 82;0x753ee36e1;0x6370ffc23c3cbd0743dee4e168646d63L
  1; 16; 83;0x753ee371d;0x68646d633c38bd0743def8c8a0f16164L
  1; 16; 84;0x753ee3759;0xa0f161643c3cbd0743dee4e8a0db7ff5L
  1; 16; 85;0x753ee3795;0xa0db7ff53c38bd0743dee91818c47216L
  1; 16; 86;0x753ee37d1;0x18c472163c3cbd0355dea4e1b0237db8L
  1; 16; 87;0x753ee380d;0xb0237db83c3cbd0355dea4e50c316629L
  1; 16; 88;0x753ee3849;0xc3166293c3cbd035bdea4e5344c7bcaL
  1; 16; 89;0x753ee3885;0x344c7bca3c3cbd0357dea4e53855613bL
  1; 16; 90;0x753ee38c1;0x3855613b3c38bd074bdef10450ae68ccL
  1; 16; 91;0x753ee3c09;0xbcbcbcbc3c38bdcb73bec1390372ffd2L
