Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x8ca2435c50;0xbcbcbcbc3c000008020f271731bdfffcL
  1; 15;  2;0x8ca2435c8c;0x31bdfffc3c000008020f27568db0fffdL
  1; 15;  3;0x8ca2435cc8;0x8db0fffd3c000008020f2796adb2fffeL
  1; 15;  4;0x8ca2435d04;0xadb2fffe3c000008020f27d6c1bbffffL
  1; 15;  5;0x8ca2435d40;0xc1bbffff3c000008020f2416cdbaffc0L
  1; 15;  6;0x8ca2435d7c;0xcdbaffc03c000008020f245719c8ffc1L
  1; 15;  7;0x8ca2435db8;0x19c8ffc13c000008020f249729c9ffd2L
  1; 15;  8;0x8ca2435df4;0x29c9ffd23c000008020f24d6f5bfffd3L
  1; 15;  9;0x8ca2435e30;0xf5bfffd33c000008020f251741eeffd4L
  1; 15; 10;0x8ca2435e6c;0x41eeffd43c000008020f2556b9e2ffd5L
  1; 15; 11;0x8ca2435ea8;0xb9e2ffd53c000008020f25974ddeffd6L
  1; 15; 12;0x8ca2435ee4;0x4ddeffd63c000008020f25d651affff7L
  1; 15; 13;0x8ca2435f20;0x51affff73c000008020f261711b8fff8L
  1; 15; 14;0x8ca2435f5c;0x11b8fff83c000008020f265605cafff9L
  1; 15; 15;0x8ca2435f98;0x5cafff93c000008020f2696f1dbfffaL
  1; 15; 16;0x8ca2445c40;0xbcbcbcbc3c000008020f371721bcffecL
  1; 15; 17;0x8ca2445c7c;0x21bcffec3c000008020f375699b5ffedL
  1; 15; 18;0x8ca2445cb8;0x99b5ffed3c000008020f3796a5baffeeL
  1; 15; 19;0x8ca2445cf4;0xa5baffee3c000008020f37d6b9bbffefL
  1; 15; 20;0x8ca2445d30;0xb9bbffef3c000008020f3416d1b2fff0L
  1; 15; 21;0x8ca2445d6c;0xd1b2fff03c000008020f3456f5cafff1L
  1; 15; 22;0x8ca2445da8;0xf5cafff13c000008020f34970dcbffc2L
  1; 15; 23;0x8ca2445de4;0xdcbffc23c000008020f34d705c3ffc3L
  1; 15; 24;0x8ca2445e20;0x5c3ffc33c000008020f351741edffc4L
  1; 15; 25;0x8ca2445e5c;0x41edffc43c000008020f3556addeffc5L
  1; 15; 26;0x8ca2445e98;0xaddeffc53c000008020f35975ddeffc6L
  1; 15; 27;0x8ca2445ed4;0x5ddeffc63c000008020f35d651abffe7L
  1; 15; 28;0x8ca2445f10;0x51abffe73c000008020f361715b8ffe8L
  1; 15; 29;0x8ca2445f4c;0x15b8ffe83c000008020f365621caffe9L
  1; 15; 30;0x8ca2445f88;0x21caffe93c000008020f3696fddeffeaL
  1; 15; 31;0x8ca2455c30;0xbcbcbcbc3c000008020f3f1739bcffccL
  1; 15; 32;0x8ca2455c6c;0x39bcffcc3c000008020f3f56a1b5ffcdL
  1; 15; 33;0x8ca2455ca8;0xa1b5ffcd3c000008020f3f96a5b5ffceL
