Link ID; Channel ID; Line; time tag; Data 
  1; 20;  1;0x208b7e12dc;0x3c0000000000000000000000L
  1; 20;  2;0x208b7e2d2b;0x3c0000000000000000000000L
  1; 20;  3;0x208b7e37e4;0x250000b33c00f3000000000000000000L
  1; 20;  4;0x208b7e497d;0x3c0079000000dc0000000000L
  1; 20;  5;0x208b7e661a;0x8adc003c000000000000000000003eL
  1; 20;  6;0x208b7e6a11;0x4b001b003c000000000000a58c000000L
  1; 20;  7;0x208b7e6ae3;0x203c0058ca003b0500009c0000L
  1; 20;  8;0x208bcabfc4;0xed0000b73c000000d500000000000000L
  1; 20;  9;0x208bcad879;0x79003c00e3000000000095ff0000L
  1; 20; 10;0x208bcb0353;0x3c0000000000000000000000L
  1; 20; 11;0x208be48134;0x3c82000000005c000000b800L
  1; 20; 12;0x208be49377;0x3c1500000000008b000000e5L
  1; 20; 13;0x208be49b47;0x68003c0000000000000000000000L
  1; 20; 14;0x208bfdf8e4;0x1100a1003c000000a700009100000000L
  1; 20; 15;0x208bfe0488;0xbca1003c0000000000000000000000L
  1; 20; 16;0x208bfe0a4b;0x3ce200009b00003ca40000e8L
  1; 20; 17;0x208bfe16df;0xbe3c0000000000000075400000L
  1; 20; 18;0x208bfe1b4e;0x980000f03c0000000000000000000000L
  1; 20; 19;0x208bfe407e;0x3c0000000000000000000000L
  1; 20; 20;0x208c177585;0xbfbf3c0000bf0000000000000000L
  1; 20; 21;0x208c31265b;0xef0004003c0091a811001c0000001dbeL
  1; 20; 22;0x208c312f93;0xce0000783c67000000fe0000b30e0000L
  1; 20; 23;0x208c31441a;0xbe3c8800000000000000000000L
  1; 20; 24;0x208c4ab84b;0x95afe13cb5b5af1595b5b5a495b5b5L
  1; 20; 25;0x208c6415f7;0x3100993c00b1150000000000000000L
  1; 20; 26;0x208c64188b;0xad3c8d0000000000bb0000f000L
  1; 20; 27;0x208c6419df;0x24e7003c000000000065ae53b2007cL
  1; 20; 28;0x208c642b78;0x70000003c7300c87500000000000000L
  1; 20; 29;0x208c643ca8;0x4dc200c23cc81d0000a921000070004cL
  1; 20; 30;0x208c643f00;0x4400003c0000000000000000000000L
  1; 20; 31;0x208c64423e;0x3c7700a60000971200650000L
  1; 20; 32;0x208c7de35b;0x66003c1ca40000004f0000f50041L
  1; 20; 33;0x208c7deadb;0xda00003c001b00000063fae0000000L
  1; 20; 34;0x208c7df085;0x3c000000000000000000bc00L
  1; 20; 35;0x208cca4f66;0x44000b3cb800d7000000cad7bd0000L
  1; 20; 36;0x208ce3c676;0x750000003c0000000000990000000000L
  1; 20; 37;0x208ce3eba6;0x3c00000000000000006262d7L
  1; 20; 38;0x208ce3ef0c;0xa1003c0000007000004700000000L
  1; 20; 39;0x208ce3f812;0x2700003c0000000000009b0000f376L
  1; 20; 40;0x208ce3f92a;0xb10771003c9213008b000000000000bcL
  1; 20; 41;0x208ce41356;0x47003c000000002700000000006fL
  1; 20; 42;0x208ce413fb;0x3c0000d400ee770000000000L
  1; 20; 43;0x208ce42d5f;0x3c00000000c7000000000000L
  1; 20; 44;0x208cfd5834;0x1900003c008500b50000bd75000000L
  1; 20; 45;0x208cfd5c8a;0xad0000003cadbfa100000000c500e400L
  1; 20; 46;0x208cfd613f;0x6c00bc3c0082210000007c00d5f824L
  1; 20; 47;0x208d16d0ca;0x3c9f0000a5000000000000fdL
  1; 20; 48;0x208d16e61e;0xe7003c0028000000000000000000L
  1; 20; 49;0x208d171a71;0x89c7003cf80056e985000011000000L
  1; 20; 50;0x208d171b8e;0x3c6400000000000000000000L
  1; 20; 51;0x208d172101;0x21003c0000000000000038000000L
  1; 20; 52;0x208d1727c3;0x1f3c000071bca7009a974f0000L
  1; 20; 53;0x208d173204;0x8e3cff9c000000000000940000L
  1; 20; 54;0x208d4a0b07;0xb5b5b5af3c00b50000b5b5b595b5b500L
  1; 20; 55;0x208d639dbf;0x3c0000000000000000000000L
  1; 20; 56;0x208d63a616;0x6b00f1a43c00000400e4000000000017L
  1; 20; 57;0x208d7d152e;0xfd3c0000000000009f00a20000L
  1; 20; 58;0x208d7d23fc;0xa10000003c00bf33b1d16100009f3700L
  1; 20; 59;0x208d7d24c9;0x8500003c0600008c80000000370000L
  1; 20; 60;0x208d7d326b;0x3c0000b700000000d015bbb5L
  1; 20; 61;0x208d7d33ec;0xf900003c0000000000000000000000L
  1; 20; 62;0x208d7d348c;0xa7ef383c00001100a1eded00000000L
  1; 20; 63;0x208d7d76ef;0x3c0000000000000000000000L
  1; 20; 64;0x208d7d7b68;0x80bb9d73c0000000000840000000000L
  1; 20; 65;0x208db0547f;0xa300003c0000009ed500000000588fL
  1; 20; 66;0x208db06901;0x470000003cd30000000000000000d900L
  1; 20; 67;0x208db06df2;0x3c0000b20000000000000000L
  1; 20; 68;0x208dc9afce;0x53c0400000000000000000000L
  1; 20; 69;0x208de35fa0;0x3cc0e3cd0000b22f00000000L
  1; 20; 70;0x208de364a0;0xbe00003c0000006200930000000000L
  1; 20; 71;0x208de3686f;0x3cdc71000000000033000000L
  1; 20; 72;0x208de36aa4;0x3c00b8009e0028fc003b0000L
  1; 20; 73;0x208de37468;0xfb00243c0000d64c00000000000000L
  1; 20; 74;0x208de38836;0x3c000000000000dc00000000L
  1; 20; 75;0x208dfcd6e7;0xed9300003c0000001200000000bb0000L
  1; 20; 76;0x208dfce583;0x3c0000000000000000000000L
  1; 20; 77;0x208dfce9d4;0x3c0000000000bd0000fffd00L
  1; 20; 78;0x208dfcef3d;0x100003cef002d00000000d0001b68L
  1; 20; 79;0x208dfcfb27;0x8300003c0002f70000e0a200000000L
  1; 20; 80;0x208dfd0fd1;0xa10000003c000000000000008d150000L
  1; 20; 81;0x208e166698;0x3c00bf000000003dbff80000L
  1; 20; 82;0x208e16698b;0x3c9d000000000000000000bfL
  1; 20; 83;0x208e167395;0xfb003c0078000000003d00000000L
  1; 20; 84;0x208e16781d;0xb500003c0000e30000000000000000L
  1; 20; 85;0x208e167f57;0x3c1500000000b86d00000000L
  1; 20; 86;0x208e1680c4;0x9600b5a83c48fb000000004200003d00L
  1; 20; 87;0x208e169325;0xd0f000003ce7af00b985bb0000000000L
  1; 20; 88;0x208e16951e;0x91003cdb00dc000000000000e300L
  1; 20; 89;0x208e16b21f;0x3c1600000000000071000000L
  1; 20; 90;0x208e3005a3;0x3e3c0000fd00e1000075000000L
  1; 20; 91;0x208e3018b3;0xd33c00a8bd00b50000b700fdbfL
  1; 20; 92;0x208e302907;0x12d9003c0000810800000000000000L
  1; 20; 93;0x208e303488;0x333c0095000025f70000d5b4ffL
  1; 20; 94;0x208e49ac3d;0x3ce900a7a80000d500820000L
  1; 20; 95;0x208e49b381;0x3ce000000000000000640000L
  1; 20; 96;0x208e49b7dc;0x1351003c00003ec90000d7d0eb0000L
  1; 20; 97;0x208e49b926;0x2f93e2003c7800c00000dd007cdc0000L
  1; 20; 98;0x208e49b9b2;0x3c0000000000000000000000L
  1; 20; 99;0x208e49cbeb;0xeb0000003c00890000000000001ad71bL
  1; 20;100;0x208e49cc45;0xe3003c00000098fd0000006de000L
  1; 20;101;0x208ec97116;0x3b0000003c00007c0000000000b600cfL
  1; 20;102;0x208ec981f6;0x3c0000000000000000000000L
  1; 20;103;0x208ee30856;0x3c0000d60000ae000000005bL
  1; 20;104;0x208efc4a9b;0xd197b5003c74d56200fb95159576ad00L
  1; 20;105;0x208efc523e;0x610000003c600000b0610000000000afL
  1; 20;106;0x208efc6373;0x273cb8db000000000000005800L
  1; 20;107;0x208efc7abb;0x3c11000000bb000000000000L
  1; 20;108;0x208efc7e58;0x3c0000cf0000000000000000L
  1; 20;109;0x208efc8a38;0xe43c00bf008d00000000000000L
  1; 20;110;0x208f160b52;0xf56aec3c000000000076866c00fd00L
  1; 20;111;0x208f160cb5;0x9f003cb700fc00001500000030ffL
  1; 20;112;0x208f160d00;0xff0000003c00be000800b30000e2377cL
  1; 20;113;0x208f1610a7;0xbc0000003c0000000000fd0000f9008bL
  1; 20;114;0x208f490309;0x9100003c000000a4a8f500007b0000L
  1; 20;115;0x208f491853;0x71003cf5a2bdaf00000000da7900L
  1; 20;116;0x208f4919b6;0x3c950000000000000000001eL
  1; 20;117;0x208f491b46;0x943c91b500009d00385c000000L
  1; 20;118;0x208f491f47;0xc18c3c008d8e62cf01b10000a700L
  1; 20;119;0x208f4925f0;0x3cdf0000001c000000e59400L
  1; 20;120;0x208f492cee;0xdd003c577400cd0000f300000000L
  1; 20;121;0x208f492d6b;0xc70000003ce100fb0000000000000000L
  1; 20;122;0x208f628d56;0xbeb68bbc3c000000000000b1a500e500L
  1; 20;123;0x208f628fe5;0xfdfd7c3cbc000000a7000000000000L
  1; 20;124;0x208f629f7b;0x3caf00000000000000000000L
  1; 20;125;0x208f7c2a59;0x3c00001c00006fa100000000L
  1; 20;126;0x208f7c2d79;0x3c000400dc00fb9500001500L
  1; 20;127;0x208f7c3549;0x9f00003c0000000000000000000000L
  1; 20;128;0x208f7c385a;0x44bf003c00000000001df500000000L
