Link ID; Channel ID; Line; Data 
  1; 15;  1;0x3c000008020fdf177636ff23L
  1; 15;  2;0x3c000008020fdfa9463aff3dL
  1; 15;  3;0x3c000008020fdf892e3aff3eL
  1; 15;  4;0x3c000008020fdf370e2eff3fL
  1; 15;  5;0x3c000008020fc3171627ff30L
  1; 15;  6;0x3c000008020fc3b7a13dff2eL
  1; 15;  7;0x3c000008020fc397b237ffe2L
  1; 15;  8;0x3c000008020fc337da31fffcL
  1; 15;  9;0x3c000008020fdd176ee6ffe4L
  1; 15; 10;0x3c000008020fdda93df3fffaL
  1; 15; 11;0x3c000008020fdd9796f4fff9L
  1; 15; 12;0x3c000008020fdd295a45ff37L
  1; 15; 13;0x3c000008020fde176127ff38L
  1; 15; 14;0x3c000008020fdea96623ff26L
  1; 15; 15;0x3c000008020fde97c6f2ff25L
  1; 15; 16;0x3c000008020f07177a32ffe3L
  1; 15; 17;0x3c000008020f07a9365ffffdL
  1; 15; 18;0x3c000008020f0789e63cfffeL
  1; 15; 19;0x3c000008020f07370132ffffL
  1; 15; 20;0x3c000008020f04170e3cfff0L
  1; 15; 21;0x3c000008020f04b7ca26ffeeL
  1; 15; 22;0x3c000008020f0497aa26ff22L
  1; 15; 23;0x3c000008020f0437b62cff3cL
  1; 15; 24;0x3c000008020f1a1796f7ff24L
  1; 15; 25;0x3c000008020f1aa9eaf4ff3aL
  1; 15; 26;0x3c000008020f1a9792f5ff39L
  1; 15; 27;0x3c000008020f1a29865ffff7L
  1; 15; 28;0x3c000008020f1917a628fff8L
  1; 15; 29;0x3c000008020f19a9aa25ffe6L
  1; 15; 30;0x3c000008020f1997a1f6ffe5L
  1; 15; 31;0x3c000008020fd417b234fff3L
  1; 15; 32;0x3c000008020fd4a92e22fff2L
  1; 15; 33;0x3c000008020fd489f635fff1L
  1; 15; 34;0x3c000008020fd429ea33ffefL
  1; 15; 35;0x3c000008020fc817063affe0L
  1; 15; 36;0x3c000008020fc8b7d629ffe1L
