Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x2d5e81c006f;0xbcbcbcbc3c3e4008020f21959551ffdcL
  1; 15;  2;0x2d5e81c00ab;0x9551ffdc3c3e4008020f2194d553ffddL
  1; 15;  3;0x2d5e81c00e7;0xd553ffdd3c3e4008020f2195194cffdeL
  1; 15;  4;0x2d5e81c0123;0x194cffde3c3e4008020f2194cd66ffdfL
  1; 15;  5;0x2d5e81c015f;0xcd66ffdf3c3e4008020f21951d44ffd0L
  1; 15;  6;0x2d5e81c019b;0x1d44ffd03c3e4008020f21951568ffd1L
  1; 15;  7;0x2d5e81c01d7;0x1568ffd13c3e4008020f21955166ffd2L
  1; 15;  8;0x2d5e81c0213;0x5166ffd23c3e4008020f21954148ffd3L
  1; 15;  9;0x2d5e81c024f;0x4148ffd33c3e4008020f21957585ffd4L
  1; 15; 10;0x2d5e81c028b;0x7585ffd43c3e4008020f2194f182ffd5L
  1; 15; 11;0x2d5e81c02c7;0xf182ffd53c3e4008020f21959170ffd6L
  1; 15; 12;0x2d5e81c0303;0x9170ffd63c3e4008020f2194a53effd7L
  1; 15; 13;0x2d5e81c033f;0xa53effd73c3e4008020f21957948ffd8L
  1; 15; 14;0x2d5e81c037b;0x7948ffd83c3e4008020f2194896effd9L
  1; 15; 15;0x2d5e81c03b7;0x896effd93c3e4008020f21955d7bffdaL
  1; 15; 16;0x2d5e81c0867;0xbcbcbcbc3c3e6008020f01958558ffecL
  1; 15; 17;0x2d5e81c08a3;0x8558ffec3c3e6008020f0194dd53ffedL
  1; 15; 18;0x2d5e81c08df;0xdd53ffed3c3e6008020f01953153ffeeL
  1; 15; 19;0x2d5e81c091b;0x3153ffee3c3e6008020f0194d15effefL
  1; 15; 20;0x2d5e81c0957;0xd15effef3c3e6008020f01953943ffe0L
  1; 15; 21;0x2d5e81c0993;0x3943ffe03c3e6008020f01951560ffe1L
  1; 15; 22;0x2d5e81c09cf;0x1560ffe13c3e6008020f01953964ffe2L
  1; 15; 23;0x2d5e81c0a0b;0x3964ffe23c3e6008020f01953547ffe3L
  1; 15; 24;0x2d5e81c0a47;0x3547ffe33c3e6008020f01956589ffe4L
  1; 15; 25;0x2d5e81c0a83;0x6589ffe43c3e6008020f0194d980ffe5L
  1; 15; 26;0x2d5e81c0abf;0xd980ffe53c3e6008020f0195996effe6L
  1; 15; 27;0x2d5e81c0afb;0x996effe63c3e6008020f01949140ffe7L
  1; 15; 28;0x2d5e81c0b37;0x9140ffe73c3e6008020f0195794bffe8L
  1; 15; 29;0x2d5e81c0b73;0x794bffe83c3e6008020f0194796dffe9L
  1; 15; 30;0x2d5e81c0baf;0x796dffe93c3e6008020f0195697bffeaL
  1; 15; 31;0x2d5e81c105f;0xbcbcbcbc3c3e8008020f21959d56fffcL
  1; 15; 32;0x2d5e81c109b;0x9d56fffc3c3e8008020f2194dd4ffffdL
  1; 15; 33;0x2d5e81c10d7;0xdd4ffffd3c3e8008020f2195354cfffeL
  1; 15; 34;0x2d5e81c1113;0x354cfffe3c3e8008020f2194dd60ffffL
  1; 15; 35;0x2d5e81c114f;0xdd60ffff3c3e8008020f21952d3efff0L
  1; 15; 36;0x2d5e81c118b;0x2d3efff03c3e8008020f21951164fff1L
  1; 15; 37;0x2d5e81c11c7;0x1164fff13c3e8008020f21954566fff2L
  1; 15; 38;0x2d5e81c1203;0x4566fff23c3e8008020f21953547fff3L
  1; 15; 39;0x2d5e81c123f;0x3547fff33c3e8008020f21957582fff4L
  1; 15; 40;0x2d5e81c127b;0x7582fff43c3e8008020f2194d582fff5L
  1; 15; 41;0x2d5e81c12b7;0xd582fff53c3e8008020f2195896efff6L
  1; 15; 42;0x2d5e81c12f3;0x896efff63c3e8008020f21949544fff7L
  1; 15; 43;0x2d5e81c132f;0x9544fff73c3e8008020f2195794dfff8L
