Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0x16b877c5d57;0xbcbcbcbc3c3ca008020f0195b55effccL
  1; 15;  2;0x16b877c5d93;0xb55effcc3c3ca008020f01950555ffcdL
  1; 15;  3;0x16b877c5dcf;0x555ffcd3c3ca008020f01954157ffceL
  1; 15;  4;0x16b877c5e0b;0x4157ffce3c3ca008020f0194f965ffcfL
  1; 15;  5;0x16b877c5e47;0xf965ffcf3c3ca008020f0195394cffc0L
  1; 15;  6;0x16b877c5e83;0x394cffc03c3ca008020f01954165ffc1L
  1; 15;  7;0x16b877c5ebf;0x4165ffc13c3ca008020f0195396fffc2L
  1; 15;  8;0x16b877c5efb;0x396fffc23c3ca008020f01956d51ffc3L
  1; 15;  9;0x16b877c5f37;0x6d51ffc33c3ca008020f01959d8affc4L
  1; 15; 10;0x16b877c5f73;0x9d8affc43c3ca008020f0194ed88ffc5L
  1; 15; 11;0x16b877c5faf;0xed88ffc53c3ca008020f0195a576ffc6L
  1; 15; 12;0x16b877c5feb;0xa576ffc63c3ca008020f0194a94bffc7L
  1; 15; 13;0x16b877c6027;0xa94bffc73c3ca008020f01958d4effc8L
  1; 15; 14;0x16b877c6063;0x8d4effc83c3ca008020f01949571ffc9L
  1; 15; 15;0x16b877c609f;0x9571ffc93c3ca008020f0195897effcaL
  1; 15; 16;0x16b877c654f;0xbcbcbcbc3c3cc008020f2195b157ffdcL
  1; 15; 17;0x16b877c658b;0xb157ffdc3c3cc008020f2194ed59ffddL
  1; 15; 18;0x16b877c65c7;0xed59ffdd3c3cc008020f21953952ffdeL
  1; 15; 19;0x16b877c6603;0x3952ffde3c3cc008020f2194e56cffdfL
  1; 15; 20;0x16b877c663f;0xe56cffdf3c3cc008020f2195314bffd0L
  1; 15; 21;0x16b877c667b;0x314bffd03c3cc008020f21952d6bffd1L
  1; 15; 22;0x16b877c66b7;0x2d6bffd13c3cc008020f2195516dffd2L
  1; 15; 23;0x16b877c66f3;0x516dffd23c3cc008020f21955d4dffd3L
  1; 15; 24;0x16b877c672f;0x5d4dffd33c3cc008020f2195918effd4L
  1; 15; 25;0x16b877c676b;0x918effd43c3cc008020f2194fd89ffd5L
  1; 15; 26;0x16b877c67a7;0xfd89ffd53c3cc008020f2195a976ffd6L
  1; 15; 27;0x16b877c67e3;0xa976ffd63c3cc008020f2194b545ffd7L
  1; 15; 28;0x16b877c681f;0xb545ffd73c3cc008020f2195894effd8L
  1; 15; 29;0x16b877c685b;0x894effd83c3cc008020f2194a575ffd9L
  1; 15; 30;0x16b877c6897;0xa575ffd93c3cc008020f21957582ffdaL
  1; 15; 31;0x16b877c6d47;0xbcbcbcbc3c3ce008020f0195955affecL
  1; 15; 32;0x16b877c6d83;0x955affec3c3ce008020f0194ed55ffedL
  1; 15; 33;0x16b877c6dbf;0xed55ffed3c3ce008020f0195395affeeL
  1; 15; 34;0x16b877c6dfb;0x395affee3c3ce008020f0194e162ffefL
  1; 15; 35;0x16b877c6e37;0xe162ffef3c3ce008020f01954949ffe0L
  1; 15; 36;0x16b877c6e73;0x4949ffe03c3ce008020f01952964ffe1L
  1; 15; 37;0x16b877c6eaf;0x2964ffe13c3ce008020f01953968ffe2L
  1; 15; 38;0x16b877c6eeb;0x3968ffe23c3ce008020f0195454bffe3L
  1; 15; 39;0x16b877c6f27;0x454bffe33c3ce008020f0195798dffe4L
  1; 15; 40;0x16b877c6f63;0x798dffe43c3ce008020f0194d986ffe5L
  1; 15; 41;0x16b877c6f9f;0xd986ffe53c3ce008020f01959973ffe6L
  1; 15; 42;0x16b877c6fdb;0x9973ffe63c3ce008020f0194a545ffe7L
  1; 15; 43;0x16b877c7017;0xa545ffe73c3ce008020f0195814fffe8L
  1; 15; 44;0x16b877c7053;0x814fffe83c3ce008020f0194856effe9L
  1; 15; 45;0x16b877c708f;0x856effe93c3ce008020f01958180ffeaL
  1; 15; 46;0x16b877c753f;0xbcbcbcbc3c3d0008020f2195b55bfffcL
  1; 15; 47;0x16b877c757b;0xb55bfffc3c3d0008020f2194f155fffdL
  1; 15; 48;0x16b877c75b7;0xf155fffd3c3d0008020f21954952fffeL
  1; 15; 49;0x16b877c75f3;0x4952fffe3c3d0008020f2194ed63ffffL
  1; 15; 50;0x16b877c762f;0xed63ffff3c3d0008020f21954144fff0L
  1; 15; 51;0x16b877c766b;0x4144fff03c3d0008020f21951d67fff1L
  1; 15; 52;0x16b877c76a7;0x1d67fff13c3d0008020f21954d69fff2L
  1; 15; 53;0x16b877c76e3;0x4d69fff23c3d0008020f21954d4cfff3L
  1; 15; 54;0x16b877c771f;0x4d4cfff33c3d0008020f21958988fff4L
  1; 15; 55;0x16b877c775b;0x8988fff43c3d0008020f2194e987fff5L
  1; 15; 56;0x16b877c7797;0xe987fff53c3d0008020f2195a171fff6L
  1; 15; 57;0x16b877c77d3;0xa171fff63c3d0008020f2194a948fff7L
  1; 15; 58;0x16b877c780f;0xa948fff73c3d0008020f21958950fff8L
  1; 15; 59;0x16b877c784b;0x8950fff83c3d0008020f21948572fff9L
  1; 15; 60;0x16b877c7887;0x8572fff93c3d0008020f2195817cfffaL
  1; 15; 61;0x16b877c7d37;0xbcbcbcbc3c3d2008020f0195b15bffccL
  1; 15; 62;0x16b877c7d73;0xb15bffcc3c3d2008020f0194f953ffcdL
  1; 15; 63;0x16b877c7daf;0xf953ffcd3c3d2008020f01953955ffceL
  1; 15; 64;0x16b877c7deb;0x3955ffce3c3d2008020f0194f563ffcfL
  1; 15; 65;0x16b877c7e27;0xf563ffcf3c3d2008020f01953d4affc0L
  1; 15; 66;0x16b877c7e63;0x3d4affc03c3d2008020f01953965ffc1L
  1; 15; 67;0x16b877c7e9f;0x3965ffc13c3d2008020f0195296cffc2L
  1; 15; 68;0x16b877c7edb;0x296cffc23c3d2008020f01956550ffc3L
  1; 15; 69;0x16b877c7f17;0x6550ffc33c3d2008020f01959d88ffc4L
  1; 15; 70;0x16b877c7f53;0x9d88ffc43c3d2008020f0194f585ffc5L
