Link ID; Channel ID; Line; Data 
  1; 15;  1;0xbcbcbcbc3c3f8008020f2195f16bfffcL
  1; 15;  2;0xf16bfffc3c3f8008020f21953966fffdL
  1; 15;  3;0x3966fffd3c3f8008020f21959162fffeL
  1; 15;  4;0x9162fffe3c3f8008020f21952d77ffffL
  1; 15;  5;0x2d77ffff3c3f8008020f21958555fff0L
  1; 15;  6;0x8555fff03c3f8008020f21955979fff1L
  1; 15;  7;0x5979fff13c3f8008020f21959d7cfff2L
  1; 15;  8;0x9d7cfff23c3f8008020f2195895cfff3L
  1; 15;  9;0x895cfff33c3f8008020f2195c99afff4L
  1; 15; 10;0xc99afff43c3f8008020f21952997fff5L
  1; 15; 11;0x2997fff53c3f8008020f2195e183fff6L
  1; 15; 12;0xe183fff63c3f8008020f2194f15cfff7L
  1; 15; 13;0xf15cfff73c3f8008020f2195c95dfff8L
  1; 15; 14;0xc95dfff83c3f8008020f2194bd83fff9L
  1; 15; 15;0xbd83fff93c3f8008020f2195c98dfffaL
  1; 15; 16;0xbcbcbcbc3c3fa008020f0195fd6dffccL
  1; 15; 17;0xfd6dffcc3c3fa008020f01954d6bffcdL
  1; 15; 18;0x4d6bffcd3c3fa008020f01959169ffceL
  1; 15; 19;0x9169ffce3c3fa008020f0195417affcfL
  1; 15; 20;0x417affcf3c3fa008020f01958961ffc0L
  1; 15; 21;0x8961ffc03c3fa008020f01958d7affc1L
  1; 15; 22;0x8d7affc13c3fa008020f01958982ffc2L
  1; 15; 23;0x8982ffc23c3fa008020f0195b166ffc3L
  1; 15; 24;0xb166ffc33c3fa008020f0195e99bffc4L
  1; 15; 25;0xe99bffc43c3fa008020f01955198ffc5L
  1; 15; 26;0x5198ffc53c3fa008020f0195f185ffc6L
  1; 15; 27;0xf185ffc63c3fa008020f0194f95effc7L
  1; 15; 28;0xf95effc73c3fa008020f0195d95effc8L
  1; 15; 29;0xd95effc83c3fa008020f0194dd86ffc9L
  1; 15; 30;0xdd86ffc93c3fa008020f0195d991ffcaL
  1; 15; 31;0xbcbcbcbc3c3fc008020f2195fd6affdcL
  1; 15; 32;0xfd6affdc3c3fc008020f2195396fffddL
  1; 15; 33;0x396fffdd3c3fc008020f21958d66ffdeL
  1; 15; 34;0x8d66ffde3c3fc008020f2195297effdfL
  1; 15; 35;0x297effdf3c3fc008020f2195815dffd0L
  1; 15; 36;0x815dffd03c3fc008020f21957180ffd1L
  1; 15; 37;0x7180ffd13c3fc008020f2195a981ffd2L
  1; 15; 38;0xa981ffd23c3fc008020f2195a55dffd3L
  1; 15; 39;0xa55dffd33c3fc008020f2195d99dffd4L
  1; 15; 40;0xd99dffd43c3fc008020f2195559affd5L
  1; 15; 41;0x559affd53c3fc008020f2195f587ffd6L
  1; 15; 42;0xf587ffd63c3fc008020f2195095affd7L
  1; 15; 43;0x95affd73c3fc008020f2195d95cffd8L
  1; 15; 44;0xd95cffd83c3fc008020f2194e98affd9L
  1; 15; 45;0xe98affd93c3fc008020f2195c193ffdaL
  1; 15; 46;0xbcbcbcbc3c3fe008020f0195d56affecL
  1; 15; 47;0xd56affec3c3fe008020f01954169ffedL
  1; 15; 48;0x4169ffed3c3fe008020f0195956affeeL
  1; 15; 49;0x956affee3c3fe008020f01951d76ffefL
  1; 15; 50;0x1d76ffef3c3fe008020f0195915bffe0L
  1; 15; 51;0x915bffe03c3fe008020f01956978ffe1L
  1; 15; 52;0x6978ffe13c3fe008020f0195897bffe2L
  1; 15; 53;0x897bffe23c3fe008020f0195915dffe3L
  1; 15; 54;0x915dffe33c3fe008020f0195c59effe4L
  1; 15; 55;0xc59effe43c3fe008020f01952996ffe5L
  1; 15; 56;0x2996ffe53c3fe008020f0195e983ffe6L
  1; 15; 57;0xe983ffe63c3fe008020f0194ed59ffe7L
  1; 15; 58;0xed59ffe73c3fe008020f0195d160ffe8L
  1; 15; 59;0xd160ffe83c3fe008020f0194cd84ffe9L
  1; 15; 60;0xcd84ffe93c3fe008020f0195bd93ffeaL
  1; 15; 61;0xbcbcbcbc3c3c0008020f2195f96dfffcL
  1; 15; 62;0xf96dfffc3c3c0008020f21953569fffdL
  1; 15; 63;0x3569fffd3c3c0008020f21959164fffeL
  1; 15; 64;0x9164fffe3c3c0008020f21953179ffffL
  1; 15; 65;0x3179ffff3c3c0008020f21958d56fff0L
  1; 15; 66;0x8d56fff03c3c0008020f2195697cfff1L
  1; 15; 67;0x697cfff13c3c0008020f2195997dfff2L
  1; 15; 68;0x997dfff23c3c0008020f21959961fff3L
  1; 15; 69;0x9961fff33c3c0008020f2195cd9cfff4L
  1; 15; 70;0xcd9cfff43c3c0008020f21953598fff5L
  1; 15; 71;0x3598fff53c3c0008020f2195e184fff6L
  1; 15; 72;0xe184fff63c3c0008020f2194f95dfff7L
  1; 15; 73;0xf95dfff73c3c0008020f2195d561fff8L
  1; 15; 74;0xd561fff83c3c0008020f2194b984fff9L
  1; 15; 75;0xb984fff93c3c0008020f2195c58efffaL
  1; 15; 76;0xbcbcbcbc3c3c2008020f0195f16cffccL
  1; 15; 77;0xf16cffcc3c3c2008020f01954569ffcdL
  1; 15; 78;0x4569ffcd3c3c2008020f01958565ffceL
  1; 15; 79;0x8565ffce3c3c2008020f01952d78ffcfL
  1; 15; 80;0x2d78ffcf3c3c2008020f01957d5bffc0L
  1; 15; 81;0x7d5bffc03c3c2008020f01958579ffc1L
  1; 15; 82;0x8579ffc13c3c2008020f01958180ffc2L
  1; 15; 83;0x8180ffc23c3c2008020f0195b160ffc3L
  1; 15; 84;0xb160ffc33c3c2008020f0195dd98ffc4L
  1; 15; 85;0xdd98ffc43c3c2008020f01954594ffc5L
  1; 15; 86;0x4594ffc53c3c2008020f0195e984ffc6L
  1; 15; 87;0xe984ffc63c3c2008020f0194f55cffc7L
  1; 15; 88;0xf55cffc73c3c2008020f0195d159ffc8L
  1; 15; 89;0xd159ffc83c3c2008020f0194d585ffc9L
  1; 15; 90;0xd585ffc93c3c2008020f0195d58effcaL
  1; 15; 91;0xbcbcbcbc3c3c4008020f2195f568ffdcL
  1; 15; 92;0xf568ffdc3c3c4008020f2195316effddL
  1; 15; 93;0x316effdd3c3c4008020f21958164ffdeL
  1; 15; 94;0x8164ffde3c3c4008020f2195257effdfL
  1; 15; 95;0x257effdf3c3c4008020f2195795dffd0L
  1; 15; 96;0x795dffd03c3c4008020f2195717dffd1L
  1; 15; 97;0x717dffd13c3c4008020f2195a180ffd2L
  1; 15; 98;0xa180ffd23c3c4008020f2195a160ffd3L
  1; 15; 99;0xa160ffd33c3c4008020f2195d99effd4L
  1; 15;100;0xd99effd43c3c4008020f21955198ffd5L
  1; 15;101;0x5198ffd53c3c4008020f2195ed87ffd6L
  1; 15;102;0xed87ffd63c3c4008020f2194f956ffd7L
  1; 15;103;0xf956ffd73c3c4008020f2195d95cffd8L
  1; 15;104;0xd95cffd83c3c4008020f2194e586ffd9L
  1; 15;105;0xe586ffd93c3c4008020f2195b992ffdaL
  1; 15;106;0xbcbcbcbc3c3c6008020f0195d96dffecL
  1; 15;107;0xd96dffec3c3c6008020f0195416cffedL
  1; 15;108;0x416cffed3c3c6008020f0195916affeeL
  1; 15;109;0x916affee3c3c6008020f01952979ffefL
  1; 15;110;0x2979ffef3c3c6008020f0195915bffe0L
  1; 15;111;0x915bffe03c3c6008020f01956979ffe1L
  1; 15;112;0x6979ffe13c3c6008020f0195897bffe2L
  1; 15;113;0x897bffe23c3c6008020f0195955effe3L
  1; 15;114;0x955effe33c3c6008020f0195c1a1ffe4L
