Link ID; Channel ID; Line; time tag; Data 
  1; 15;  1;0xf5b526a60fa;0xbcbcbcbc3c3da008020f01965584ffccL
  1; 15;  2;0xf5b526a6136;0x5584ffcc3c3da008020f0195957fffcdL
  1; 15;  3;0xf5b526a6172;0x957fffcd3c3da008020f0195e57cffceL
  1; 15;  4;0xf5b526a61ae;0xe57cffce3c3da008020f01957d8dffcfL
  1; 15;  5;0xf5b526a61ea;0x7d8dffcf3c3da008020f0195d971ffc0L
  1; 15;  6;0xf5b526a6226;0xd971ffc03c3da008020f0195cd8fffc1L
  1; 15;  7;0xf5b526a6262;0xcd8fffc13c3da008020f0195d599ffc2L
  1; 15;  8;0xf5b526a629e;0xd599ffc23c3da008020f01960979ffc3L
  1; 15;  9;0xf5b526a62da;0x979ffc33c3da008020f019639b2ffc4L
  1; 15; 10;0xf5b526a6316;0x39b2ffc43c3da008020f0195a5aeffc5L
  1; 15; 11;0xf5b526a6352;0xa5aeffc53c3da008020f0196459affc6L
  1; 15; 12;0xf5b526a638e;0x459affc63c3da008020f01954d73ffc7L
  1; 15; 13;0xf5b526a63ca;0x4d73ffc73c3da008020f01962d6fffc8L
  1; 15; 14;0xf5b526a6406;0x2d6fffc83c3da008020f01952998ffc9L
  1; 15; 15;0xf5b526a6442;0x2998ffc93c3da008020f019635a4ffcaL
  1; 15; 16;0xf5b526a68f2;0xbcbcbcbc3c3dc008020f21964580ffdcL
  1; 15; 17;0xf5b526a692e;0x4580ffdc3c3dc008020f21958d85ffddL
  1; 15; 18;0xf5b526a696a;0x8d85ffdd3c3dc008020f2195e17affdeL
  1; 15; 19;0xf5b526a69a6;0xe17affde3c3dc008020f21956d93ffdfL
  1; 15; 20;0xf5b526a69e2;0x6d93ffdf3c3dc008020f2195cd71ffd0L
  1; 15; 21;0xf5b526a6a1e;0xcd71ffd03c3dc008020f2195c595ffd1L
  1; 15; 22;0xf5b526a6a5a;0xc595ffd13c3dc008020f2195f195ffd2L
  1; 15; 23;0xf5b526a6a96;0xf195ffd23c3dc008020f2195f974ffd3L
  1; 15; 24;0xf5b526a6ad2;0xf974ffd33c3dc008020f219635b3ffd4L
  1; 15; 25;0xf5b526a6b0e;0x35b3ffd43c3dc008020f2195b1b1ffd5L
  1; 15; 26;0xf5b526a6b4a;0xb1b1ffd53c3dc008020f2196459cffd6L
  1; 15; 27;0xf5b526a6b86;0x459cffd63c3dc008020f2195596effd7L
  1; 15; 28;0xf5b526a6bc2;0x596effd73c3dc008020f21962571ffd8L
  1; 15; 29;0xf5b526a6bfe;0x2571ffd83c3dc008020f2195359dffd9L
  1; 15; 30;0xf5b526a6c3a;0x359dffd93c3dc008020f219619a9ffdaL
  1; 15; 31;0xf5b526a70ea;0xbcbcbcbc3c3de008020f01963584ffecL
  1; 15; 32;0xf5b526a7126;0x3584ffec3c3de008020f01959180ffedL
  1; 15; 33;0xf5b526a7162;0x9180ffed3c3de008020f0195e982ffeeL
  1; 15; 34;0xf5b526a719e;0xe982ffee3c3de008020f01957d8effefL
  1; 15; 35;0xf5b526a71da;0x7d8effef3c3de008020f0195ed72ffe0L
  1; 15; 36;0xf5b526a7216;0xed72ffe03c3de008020f0195cd8effe1L
  1; 15; 37;0xf5b526a7252;0xcd8effe13c3de008020f0195d992ffe2L
  1; 15; 38;0xf5b526a728e;0xd992ffe23c3de008020f0195e972ffe3L
  1; 15; 39;0xf5b526a72ca;0xe972ffe33c3de008020f019625b7ffe4L
  1; 15; 40;0xf5b526a7306;0x25b7ffe43c3de008020f019591b1ffe5L
  1; 15; 41;0xf5b526a7342;0x91b1ffe53c3de008020f0196419cffe6L
  1; 15; 42;0xf5b526a737e;0x419cffe63c3de008020f01955172ffe7L
  1; 15; 43;0xf5b526a73ba;0x5172ffe73c3de008020f01962174ffe8L
  1; 15; 44;0xf5b526a73f6;0x2174ffe83c3de008020f01952d9affe9L
  1; 15; 45;0xf5b526a7432;0x2d9affe93c3de008020f01962da8ffeaL
  1; 15; 46;0xf5b526a78e2;0xbcbcbcbc3c3e0008020f21964583fffcL
  1; 15; 47;0xf5b526a791e;0x4583fffc3c3e0008020f2195897cfffdL
  1; 15; 48;0xf5b526a795a;0x897cfffd3c3e0008020f2195f178fffeL
  1; 15; 49;0xf5b526a7996;0xf178fffe3c3e0008020f2195758effffL
