Link ID; Channel ID; Line; Data 
  1; 15;  1;0xbcbcbcbc3c028008020f12972de5fffaL
  1; 15;  2;0x2de5fffa3c028008020f12d725e7fffbL
  1; 15;  3;0x25e7fffb3c028008020f131755c8fffcL
  1; 15;  4;0x55c8fffc3c028008020f1356bdbefffdL
  1; 15;  5;0xbdbefffd3c028008020f1396f1c1fffeL
  1; 15;  6;0xf1c1fffe3c028008020f13d6f1ccffffL
  1; 15;  7;0xf1ccffff3c028008020f101705bffff0L
  1; 15;  8;0x5bffff03c028008020f105725d7fff1L
  1; 15;  9;0x25d7fff13c028008020f109735d4fff2L
  1; 15; 10;0x35d4fff23c028008020f10d719cafff3L
  1; 15; 11;0x19cafff33c028008020f111771f4fff4L
  1; 15; 12;0x71f4fff43c028008020f1156d1eafff5L
  1; 15; 13;0xd1eafff53c028008020f119771e5fff6L
  1; 15; 14;0x71e5fff63c028008020f11d691befff7L
  1; 15; 15;0x91befff73c028008020f121741c3fff8L
  1; 15; 16;0xbcbcbcbc3c02a008020f32972de7ffdaL
  1; 15; 17;0x2de7ffda3c02a008020f32d729e6ffdbL
  1; 15; 18;0x29e6ffdb3c02a008020f33175dc3ffdcL
  1; 15; 19;0x5dc3ffdc3c02a008020f3356c9c4ffddL
  1; 15; 20;0xc9c4ffdd3c02a008020f3396e1c1ffdeL
  1; 15; 21;0xe1c1ffde3c02a008020f33d6e1d0ffdfL
  1; 15; 22;0xe1d0ffdf3c02a008020f301701c5ffd0L
  1; 15; 23;0x1c5ffd03c02a008020f305729daffd1L
  1; 15; 24;0x29daffd13c02a008020f309749d5ffd2L
  1; 15; 25;0x49d5ffd23c02a008020f30d72dcbffd3L
  1; 15; 26;0x2dcbffd33c02a008020f311771f7ffd4L
  1; 15; 27;0x71f7ffd43c02a008020f3156edebffd5L
  1; 15; 28;0xedebffd53c02a008020f319785e7ffd6L
  1; 15; 29;0x85e7ffd63c02a008020f31d6a1baffd7L
  1; 15; 30;0xa1baffd73c02a008020f32174dc3ffd8L
  1; 15; 31;0xbcbcbcbc3c02c008020f12972de2fffaL
  1; 15; 32;0x2de2fffa3c02c008020f12d71de5fffbL
  1; 15; 33;0x1de5fffb3c02c008020f131755c4fffcL
  1; 15; 34;0x55c4fffc3c02c008020f1356b9bdfffdL
  1; 15; 35;0xb9bdfffd3c02c008020f1396e9befffeL
  1; 15; 36;0xe9befffe3c02c008020f13d6e5c8ffffL
  1; 15; 37;0xe5c8ffff3c02c008020f1016fdbcfff0L
  1; 15; 38;0xfdbcfff03c02c008020f105719d4fff1L
  1; 15; 39;0x19d4fff13c02c008020f109735d1fff2L
